,word,total_count,СМГ Зима,СМГ Мессояха,СМГ Н.Порт,Томский интегрированный проект
2234,остатокна01032021,7.0,7.0,0.0,0.0,0.0
2233,фактна28022021,22.0,7.0,15.0,0.0,0.0
281,изготовлениесвайсв1(ø325х8l=180м),7.0,7.0,0.0,0.0,0.0
291,резервуарвертикальныйстальнойрвс-1v=3000м3,7.0,7.0,0.0,0.0,0.0
290,мобилизациятехникииперсонала,8.0,7.0,0.0,1.0,0.0
2148,заготовкам/ккр1,7.0,7.0,0.0,0.0,0.0
241,погружениесвайсв1(ø219х8l=150м),7.0,7.0,0.0,0.0,0.0
309,мобилизация,15.0,7.0,8.0,0.0,0.0
2146,монтажм/ккр1,7.0,7.0,0.0,0.0,0.0
230,"месячно-суточныйграфиквыполненияработпообъекту""обустройствокустаскважин№2""",7.0,7.0,0.0,0.0,0.0
2113,монтажкровлизданиязру35квблоков,7.0,7.0,0.0,0.0,0.0
227,изготовлениемонтажопорныхпластин(лист10х300х300),7.0,7.0,0.0,0.0,0.0
2108,изготовлениесвайø325х8мм11м,7.0,7.0,0.0,0.0,0.0
233,монтажгазовойлинииотнгс12дофакельнойустановки,7.0,7.0,0.0,0.0,0.0
258,изготовлениесвайоп1(ø325х8l=150м),7.0,7.0,0.0,0.0,0.0
318,заполнениецпссвайсв1(ø325х8l=180м),7.0,7.0,0.0,0.0,0.0
221,погружениесвайоп1(ø325х8l=150м),7.0,7.0,0.0,0.0,0.0
317,изготовлениесвайсв1(ø219х8l=150м),7.0,7.0,0.0,0.0,0.0
316,факельнаясовмещеннаяустановкафсу(поз41),7.0,7.0,0.0,0.0,0.0
2136,монтажм/кр1,7.0,7.0,0.0,0.0,0.0
280,погружениесвайсв2(ø159х8l=150м),7.0,7.0,0.0,0.0,0.0
313,сепараторконцевойс-2/1(поз461),7.0,7.0,0.0,0.0,0.0
2141,заделкащелейзданиязру35кв,7.0,7.0,0.0,0.0,0.0
311,монтажтгр-1,7.0,7.0,0.0,0.0,0.0
276,изготовлениемонтажопорныхпластин(лист10х400х400),7.0,7.0,0.0,0.0,0.0
2718,фактна30032021,6.0,6.0,0.0,0.0,0.0
2719,вл35квктпн2куст51-ктпн2куст51,6.0,6.0,0.0,0.0,0.0
2713,фактна31032021,26.0,6.0,20.0,0.0,0.0
532,01012020-31122020,6.0,6.0,0.0,0.0,0.0
2714,вл35квктпн1куст21-ктпн1куст21,6.0,6.0,0.0,0.0,0.0
2717,остатокна01042021,6.0,6.0,0.0,0.0,0.0
2715,вл35квктпн2куст601-ктпн2куст601,6.0,6.0,0.0,0.0,0.0
2716,заданиенаапрель,42.0,6.0,0.0,36.0,0.0
535,"месячно-суточныйграфиквыполненияработпообъекту""расширениеузласепарациизападно-зимнегоучастка1-6этап""",6.0,6.0,0.0,0.0,0.0
689,"директороп№2ооотк""сибирскийрегион""",6.0,6.0,0.0,0.0,0.0
766,итого:,146.0,6.0,25.0,68.0,47.0
555,"руководителькапитальногопроектаооо""газпромнефть-хантос""",6.0,6.0,0.0,0.0,0.0
2720,вл35квктпн1куст51-ктпн1куст51,6.0,6.0,0.0,0.0,0.0
2721,вл35квктпн2куст21-ктпн2куст21,6.0,6.0,0.0,0.0,0.0
479,"руководительштабаштабстроительствапо""зима""",6.0,6.0,0.0,0.0,0.0
630,"директорпокапитальномустроительствуооо""газпромнефть-хантос""",6.0,6.0,0.0,0.0,0.0
657,людскиересурсы,2086.0,6.0,1393.0,686.0,1.0
980,графиквыполненияработна2020гпообъекту:«кустскважин№2»;«подъездккустускважин№2»,6.0,6.0,0.0,0.0,0.0
979,графиквыполненияработна2020гпообъекту:«кустскважин№5»;«подъездккустускважин№5»,6.0,6.0,0.0,0.0,0.0
977,графиквыполненияработна2020гпообъекту:«кустскважин№3»;«подъездккустускважин№3»,6.0,6.0,0.0,0.0,0.0
975,графиквыполненияработна2020гпообъекту:«кустскважин№8»;«подъездккустускважин№8»,6.0,6.0,0.0,0.0,0.0
972,графиквыполненияработна2020гпообъекту:«кустскважин№4»;«подъездккустускважин№4»,6.0,6.0,0.0,0.0,0.0
970,заданиенафевральмесяц,7.0,6.0,0.0,1.0,0.0
969,графиквыполненияработнаянварь2020гпообъекту:«автомобильнаядорогаотт-1до«месторожденияпесказападно-зимнее№35»,6.0,6.0,0.0,0.0,0.0
730,ергалиевва,6.0,6.0,0.0,0.0,0.0
198,изоляциясварныхстыков,86.0,6.0,74.0,0.0,6.0
282,сепараторон-2v=200м3(поз28),6.0,6.0,0.0,0.0,0.0
524,болсунтп,6.0,6.0,0.0,0.0,0.0
2177,ожидаемыйфактна31102020,6.0,6.0,0.0,0.0,0.0
308,изготовлениесвайс1…с49(ø159х8l=162м),6.0,6.0,0.0,0.0,0.0
266,заполнениецпссвайсв1(ø325х8l=150м),6.0,6.0,0.0,0.0,0.0
301,изготовлениесвайсв1(ø325х8l=150м),6.0,6.0,0.0,0.0,0.0
220,заполнениесвайс1…с53(ø159х8l=162м),6.0,6.0,0.0,0.0,0.0
314,заполнениесвайанкера1(ø159х6l=30м),6.0,6.0,0.0,0.0,0.0
257,погружениесвайсв1(ø325х8l=150м),6.0,6.0,0.0,0.0,0.0
255,обустройствоскважины№1площадкаэлектрооборудования(поз06107108),6.0,6.0,0.0,0.0,0.0
298,погружениесвайанкера1(ø159х6l=30м),6.0,6.0,0.0,0.0,0.0
1856,"заказчик:ооо""газпромнефть-хантос""",6.0,6.0,0.0,0.0,0.0
250,погружениесвайс1…с53(ø159х8l=162м),6.0,6.0,0.0,0.0,0.0
271,изготовлениесвайанкера1(ø159х6l=30м),6.0,6.0,0.0,0.0,0.0
408,сафинрм,6.0,6.0,0.0,0.0,0.0
2183,швелер14,6.0,6.0,0.0,0.0,0.0
293,изготовлениесвайс1…с53(ø159х8l=162м),6.0,6.0,0.0,0.0,0.0
248,погружениесвайс1…с49(ø159х8l=162м),6.0,6.0,0.0,0.0,0.0
292,площадкапод2ктпну6/04кв(поз01020),6.0,6.0,0.0,0.0,0.0
239,сепараторконцевойс-2/2(поз462),6.0,6.0,0.0,0.0,0.0
235,изготовлениеимонтажметаллоконструкцийоснованияплощадкиэлектрооборудования,6.0,6.0,0.0,0.0,0.0
288,обустройствокустаскважин№2позиция1,6.0,6.0,0.0,0.0,0.0
234,заполнениесвайс1…с49(ø159х8l=162м),6.0,6.0,0.0,0.0,0.0
279,обустройствоскважины№13площадкаэлектрооборудования(поз062072),6.0,6.0,0.0,0.0,0.0
776,данныепофизобъемам,1703.0,5.0,1420.0,278.0,0.0
711,монтажрвс-1v=3000м3,5.0,5.0,0.0,0.0,0.0
515,ёмкостьприемнаядтv-25м³(поз01100),5.0,5.0,0.0,0.0,0.0
1805,тн,3167.0,5.0,1333.0,481.0,1348.0
724,<=43831,5.0,5.0,0.0,0.0,0.0
721,изготовлениемонтажопорныхпластин(лист16х400х400),5.0,5.0,0.0,0.0,0.0
679,изготовлениемонтажопорныхпластин(лист10х200х200),5.0,5.0,0.0,0.0,0.0
709,ёмкостьдренажнаяподземнаяеа-2v-100м³(поз01080),5.0,5.0,0.0,0.0,0.0
603,заполнениесвайсв1(ø325х8l=85м),5.0,5.0,0.0,0.0,0.0
534,изготовлениесвайсв1(ø219х8l=100м),5.0,5.0,0.0,0.0,0.0
540,монтажбалокб1(двутавр20б1),5.0,5.0,0.0,0.0,0.0
546,печьблочнаятрубчатаяптб-10эп-1(поз25),5.0,5.0,0.0,0.0,0.0
566,монтажблочногооборудованиягпэс,5.0,5.0,0.0,0.0,0.0
567,погружениесвайсв1(ø219х8l=120м),5.0,5.0,0.0,0.0,0.0
596,изготовлениесвайсв2(ø159х8l=85м),5.0,5.0,0.0,0.0,0.0
635,погружениесвайсв1(ø325х8l=14м),5.0,5.0,0.0,0.0,0.0
707,заполнениесвайсв1(ø219х8l=100м),5.0,5.0,0.0,0.0,0.0
636,изготовлениемонтажопорныхпластин(лист10х110х150),5.0,5.0,0.0,0.0,0.0
643,складхранениямасел,5.0,5.0,0.0,0.0,0.0
649,погружениесвайсв1(ø219х8l=100м),5.0,5.0,0.0,0.0,0.0
671,заполнениесвайсв1(ø159х8l=118м),5.0,5.0,0.0,0.0,0.0
674,заполнениецпссвайсв3(ø159х8l=150м),5.0,5.0,0.0,0.0,0.0
676,изготовлениесвайсв1(ø325х8l=85м),5.0,5.0,0.0,0.0,0.0
1766,+,102.0,5.0,87.0,9.0,1.0
2478,графиквыполненияработ,15.0,5.0,0.0,10.0,0.0
2511,физобъемыпопроекту,5.0,5.0,0.0,0.0,0.0
1743,отсыпкаподъезднойавтодорогиккустовойплощадке,5.0,5.0,0.0,0.0,0.0
2747,заданиенамай,40.0,5.0,0.0,35.0,0.0
2746,остатокна01052021,5.0,5.0,0.0,0.0,0.0
2742,???,15.0,5.0,3.0,3.0,4.0
2730,разработкагрунта1группы(купл=105ктр=101)экскаватором(емкостьковша1м³)спогрузкойнаавтосамосвалыитранспортировкойизкарьерадальностьютранспортировкидо2км,5.0,5.0,0.0,0.0,0.0
1107,заполнениесвайцпс,15.0,5.0,9.0,1.0,0.0
2727,устройстводвухслойноголежневогонастиланапродольныхлежняхсрасходомлеса22490м3/1000м2взонедвижениябуровогостанка,5.0,5.0,0.0,0.0,0.0
1742,"графиквыполненияработна2020гпообъекту:«площадкамтр""",5.0,5.0,0.0,0.0,0.0
1741,демонтаждорожныхплит,5.0,5.0,0.0,0.0,0.0
2258,срокипроизводстваработ,5.0,5.0,0.0,0.0,0.0
2292,изготовлениеопорныхпластин(оголовков)свай,5.0,5.0,0.0,0.0,0.0
2332,наименованиевидови/илиэтаповработ,5.0,5.0,0.0,0.0,0.0
2334,2021г,5.0,5.0,0.0,0.0,0.0
2356,директор,41.0,5.0,21.0,15.0,0.0
2362,"подрядчик:ооотк""сибирскийрегион""",5.0,5.0,0.0,0.0,0.0
2695,монтажопорныхпластин(оголовков)свай,5.0,5.0,0.0,0.0,0.0
2441,начало,4845.0,5.0,258.0,190.0,4392.0
2670,планфакт,5.0,5.0,0.0,0.0,0.0
2567,приложение№2,6.0,5.0,1.0,0.0,0.0
2465,окончание,4815.0,5.0,253.0,165.0,4392.0
2748,фактна30042021,21.0,5.0,16.0,0.0,0.0
1744,подготовкапеско-цементнойсмесиподщебеночноеоснованиеh=005м,5.0,5.0,0.0,0.0,0.0
1764,укреплениеполосбезопасностищебнемфр40-70h=015м,5.0,5.0,0.0,0.0,0.0
1745,отсыпкаплощадкикустовойплощадки,5.0,5.0,0.0,0.0,0.0
870,обратнаязасыпка,944.0,5.0,814.0,68.0,57.0
1763,отсыпкаплощадкижилогогородка,5.0,5.0,0.0,0.0,0.0
1762,контрольноебурениещебеночногооснования,5.0,5.0,0.0,0.0,0.0
1761,"отсыпкаплощадкитехнологическогокарманадляскладированиябу""кнг""",5.0,5.0,0.0,0.0,0.0
1760,заданиенаиюль,50.0,5.0,2.0,43.0,0.0
1759,укладкагеополотнатипаснм350,5.0,5.0,0.0,0.0,0.0
1758,"графиквыполненияработна2020гпообъекту:«разведкар1200""",5.0,5.0,0.0,0.0,0.0
1757,"графиквыполненияработна2020гпообъекту:""вертолетнаяплощадка(модернизация)""",5.0,5.0,0.0,0.0,0.0
1756,"""разведкар1200""",5.0,5.0,0.0,0.0,0.0
1755,устройствопокрытияиздорожныхплит,9.0,5.0,0.0,4.0,0.0
1754,заполнениестыковпескоцементнойсмесьюм40,5.0,5.0,0.0,0.0,0.0
1753,захоронениелесопорубочныхостатков,567.0,5.0,0.0,0.0,562.0
1751,контрольноебурениенасыпи,5.0,5.0,0.0,0.0,0.0
1750,"""вертолетнаяплощадка(модернизация)""",5.0,5.0,0.0,0.0,0.0
1749,планировкаверханасыпииоткосов,46.0,5.0,0.0,41.0,0.0
986,<=43922,5.0,5.0,0.0,0.0,0.0
1748,отсыпкаплощадкимтр,5.0,5.0,0.0,0.0,0.0
1747,устройствооснованияизщебняфр40-70ммh=020м,5.0,5.0,0.0,0.0,0.0
1746,"""площадкамтр""",5.0,5.0,0.0,0.0,0.0
1765,заполнениестыковмастикой,5.0,5.0,0.0,0.0,0.0
2731,разработкагрунта1группы(купл=105ктр=101)экскаватором(емкостьковша1м³)спогрузкойнаавтосамосвалыитранспортировкойизкарьерадальностьютранспортировкисогласноазр,5.0,5.0,0.0,0.0,0.0
432,совмещеннаяэстакадаопоры№60-80,5.0,5.0,0.0,0.0,0.0
456,погружениесвайсв1(ø325х8l=85м),5.0,5.0,0.0,0.0,0.0
355,напорныйтрубопроводуз№4н-днссупсвзимнегоучастка,5.0,5.0,0.0,0.0,0.0
473,01202019-31122020,5.0,5.0,0.0,0.0,0.0
499,изготовлениесвайсв1(ø159х8l=118м),5.0,5.0,0.0,0.0,0.0
89,смрнауза(отсутствует),5.0,5.0,0.0,0.0,0.0
386,изготовлениемонтажопорныхпластин(лист10х350х350),5.0,5.0,0.0,0.0,0.0
387,погружениесвайсв1(ø159х8l=118м),5.0,5.0,0.0,0.0,0.0
487,заполнениесвайсв1(ø325х8l=14м),5.0,5.0,0.0,0.0,0.0
457,изготовлениесвайсв1(ø219х8l=120м),5.0,5.0,0.0,0.0,0.0
504,конденсатосборникподземныйек-1v-16м³(поз01170),5.0,5.0,0.0,0.0,0.0
489,заполнениесвайсв2(ø159х8l=85м),5.0,5.0,0.0,0.0,0.0
402,емкостьдренажнаяаварийнаяеа-2v=16м3(поз24),5.0,5.0,0.0,0.0,0.0
449,изготовлениесвайсв1(ø325х8l=14м),5.0,5.0,0.0,0.0,0.0
476,испытаниятрубопровода,924.0,5.0,9.0,6.0,904.0
412,дополнительнаягазоваялиниянафвд,5.0,5.0,0.0,0.0,0.0
319,"нефтегазосборныесети""к3-тврк3""",5.0,5.0,0.0,0.0,0.0
418,теплоизоляциятрубопровода,583.0,5.0,142.0,16.0,420.0
419,"начальникучасткаооотк""сибирскийрегион""степанован",5.0,5.0,0.0,0.0,0.0
431,погружениесвайсв2(ø159х8l=85м),5.0,5.0,0.0,0.0,0.0
488,погружениесвайсв3(ø159х8l=150м),5.0,5.0,0.0,0.0,0.0
424,заполнениесвайсв1(ø219х8l=120м),5.0,5.0,0.0,0.0,0.0
496,изготовлениемонтажопорныхпластин(лист6х150х150),5.0,5.0,0.0,0.0,0.0
348,км,2633.0,4.0,183.0,301.0,2145.0
411,блокподготовкигаза№12,4.0,4.0,0.0,0.0,0.0
1814,ноябь,4.0,4.0,0.0,0.0,0.0
400,заполнениецпссвайсв2(ø159х8l=15м),4.0,4.0,0.0,0.0,0.0
1815,«упн»,4.0,4.0,0.0,0.0,0.0
1816,устройствотпсоткоснойчастидороги,4.0,4.0,0.0,0.0,0.0
403,монтажбалокб3(швеллер12п),4.0,4.0,0.0,0.0,0.0
404,монтажопорныхпластин10х350х350,4.0,4.0,0.0,0.0,0.0
405,заполнениецпссвайсв2(ø159х8l=160м),4.0,4.0,0.0,0.0,0.0
406,монтажсваркаопорныхпластин8х250х250,4.0,4.0,0.0,0.0,0.0
1817,графиквыполненияработна2020гпообъекту:«кустскважин№1»,4.0,4.0,0.0,0.0,0.0
407,ёмкостьдренажнаяшламоваяеш-1v-16м³поз32,4.0,4.0,0.0,0.0,0.0
409,газосепараторгс-1v=25м3поз22,4.0,4.0,0.0,0.0,0.0
29,графиквыполненияработнадекабрь2019гпообъекту:«кустскважин№4»;«подъездккустускважин№4»,4.0,4.0,0.0,0.0,0.0
1819,«кустскважин№1»,4.0,4.0,0.0,0.0,0.0
397,погружениесвайсв2(ø159х8l=160м),4.0,4.0,0.0,0.0,0.0
413,электромонтер,1723.0,4.0,46.0,20.0,1653.0
416,заполнениецпссвайсв1(ø219х8l=140м),4.0,4.0,0.0,0.0,0.0
1820,графиквыполненияработна2020гпообъекту:«упн»,4.0,4.0,0.0,0.0,0.0
417,погружениесвайсв1(ø325х8l=15м),4.0,4.0,0.0,0.0,0.0
1821,«узелсепарации(ртасширение)модернизация»,4.0,4.0,0.0,0.0,0.0
1822,графиквыполненияработнаянварь2020гпообъекту:«автомобильнаядорогаотт-1-берегрконда(4участок)»,4.0,4.0,0.0,0.0,0.0
39,2019-2020,4.0,4.0,0.0,0.0,0.0
421,заполнениецпссвайсв1(ø219х8l=163м),4.0,4.0,0.0,0.0,0.0
1273,рвс-1v=3000м3(поз31),4.0,4.0,0.0,0.0,0.0
1823,графиквыполненияработна2020гпообъекту:«узелсепарации(ртасширение)модернизация»,4.0,4.0,0.0,0.0,0.0
423,погружениесвайсв1(ø219х8l=14м),4.0,4.0,0.0,0.0,0.0
399,изготовлениесвайсв1(ø325х8l=122м),4.0,4.0,0.0,0.0,0.0
22,графиквыполненияработнадекабрь2019гпообъекту:«кустскважин№8»;«подъездккустускважин№8»,4.0,4.0,0.0,0.0,0.0
349,нефтегазосборныесетик4-тврк4,4.0,4.0,0.0,0.0,0.0
141,отсыпкауза№11нкамераприемасод,4.0,4.0,0.0,0.0,0.0
353,сваркатрубø426х9мм,4.0,4.0,0.0,0.0,0.0
347,нефтегазосборныесетиуз№3-уз№4,4.0,4.0,0.0,0.0,0.0
346,хнт-19/11027/738/р/35,4.0,4.0,0.0,0.0,0.0
356,сваркатрубø325*8мм,4.0,4.0,0.0,0.0,0.0
152,отсыпкаузласбораконденсата,4.0,4.0,0.0,0.0,0.0
149,монтажуза№6н(камерапускасод),4.0,4.0,0.0,0.0,0.0
146,сваркатрубопроводоввлиниюø273(линейнаячасть),4.0,4.0,0.0,0.0,0.0
143,замначальникапто:бурматоваа,4.0,4.0,0.0,0.0,0.0
142,рк-контрольсварныхстыковø273,4.0,4.0,0.0,0.0,0.0
345,"нефтегазосборныесети""уз№6-удрупнзападно-зимнего""",4.0,4.0,0.0,0.0,0.0
343,напорныйтрубопроводудрупнзападно-зимнегоучастка,4.0,4.0,0.0,0.0,0.0
139,"отподрядчика:ооо""югранефтестрой""",4.0,4.0,0.0,0.0,0.0
1813,отсыпкагрунтомдопроектнойотметкиверхаплощадки,4.0,4.0,0.0,0.0,0.0
137,укладкаибалластировкатрубопроводаø273,4.0,4.0,0.0,0.0,0.0
426,погружениесвайсв1(ø219х8l=130м),4.0,4.0,0.0,0.0,0.0
342,контрольсварныхсоединений,859.0,4.0,648.0,12.0,195.0
340,напорныйтрубопроводудрупнзападно-зимнегоучастка-уз№4,4.0,4.0,0.0,0.0,0.0
1810,устройствощебеночногооснованиящебнемфр40-70срасклинцовкойфр5-20h=03м,4.0,4.0,0.0,0.0,0.0
390,ёмкостьподземнаяуловленнойнефтиен-1v-125м³поз33,4.0,4.0,0.0,0.0,0.0
1811,«автомобильнаядорогаотт-1-берегрконда(4участок)»,4.0,4.0,0.0,0.0,0.0
391,блочнаянасоснаяпластовойводыпоз26,4.0,4.0,0.0,0.0,0.0
392,ёмкостьдренажнаяподземнаяаварийнаяеа-1v-8м³(поз60),4.0,4.0,0.0,0.0,0.0
394,погружениесвайсв2(ø159х6l=1225м),4.0,4.0,0.0,0.0,0.0
1812,отсыпкагрунтомдопроектнойотметкиверхакустовойплощадки,4.0,4.0,0.0,0.0,0.0
17,николусьвв,4.0,4.0,0.0,0.0,0.0
513,заполнениецпссвайсв1(ø325х8l=16м),4.0,4.0,0.0,0.0,0.0
427,изготовлениемонтажопорныхпластин(лист10х190х250),4.0,4.0,0.0,0.0,0.0
2855,изготовлениекатушекдлянаращеваниясвайø219х8,4.0,4.0,0.0,0.0,0.0
2862,кран,110.0,4.0,46.0,60.0,0.0
2861,наращиваниесвайø219х8,4.0,4.0,0.0,0.0,0.0
2860,обп,64.0,4.0,57.0,3.0,0.0
2859,чел,907.0,4.0,790.0,113.0,0.0
2858,бурениелидерныхскважинпогружениесвай(перваясекцияø219х8),4.0,4.0,0.0,0.0,0.0
2857,сп49сваебойнаяустановка,4.0,4.0,0.0,0.0,0.0
2853,дизельгенератор,11.0,4.0,7.0,0.0,0.0
2864,монтажростверковрм3,4.0,4.0,0.0,0.0,0.0
2851,погружениесвай(втораясекцияø219х8),4.0,4.0,0.0,0.0,0.0
2850,изготовлениесвайø219х8,4.0,4.0,0.0,0.0,0.0
2849,резчики,4.0,4.0,0.0,0.0,0.0
2848,началовыполненияработ:«20»июля2021года,4.0,4.0,0.0,0.0,0.0
2847,"объектвыполненияработ:""абжк-западно-зимнегоучастка""",4.0,4.0,0.0,0.0,0.0
2846,итогозадекабрь,5.0,4.0,1.0,0.0,0.0
2863,монтажники,1442.0,4.0,106.0,172.0,1160.0
2867,блоке,4.0,4.0,0.0,0.0,0.0
2843,акзсвайø219х8х14000ммø219х8х18000мм,4.0,4.0,0.0,0.0,0.0
845,названиеключевогособытия,4.0,4.0,0.0,0.0,0.0
69,10012020-31122020,4.0,4.0,0.0,0.0,0.0
468,погружениесвайсв2(ø219х8l=1225м),4.0,4.0,0.0,0.0,0.0
466,погружениесвайсв2(ø159х8l=15м),4.0,4.0,0.0,0.0,0.0
465,монтажбалокб1(двутавр18б1),4.0,4.0,0.0,0.0,0.0
58,графиквыполненияработнадекабрь2019гпообъекту:«кустскважин№3»;«подъездккустускважин№3»,4.0,4.0,0.0,0.0,0.0
843,датафактическая,4.0,4.0,0.0,0.0,0.0
850,№ключевогособытия,4.0,4.0,0.0,0.0,0.0
2868,абжк,4.0,4.0,0.0,0.0,0.0
858,датаплановая,4.0,4.0,0.0,0.0,0.0
861,форма№12кприложению11,4.0,4.0,0.0,0.0,0.0
864,подрядчик:,1871.0,4.0,2.0,75.0,1790.0
463,газовыйсепараторv=4м3(поз01130),4.0,4.0,0.0,0.0,0.0
874,(применяемаяформа),4.0,4.0,0.0,0.0,0.0
875,"заказчик/генподрядчик:ооо""газпромнефть-хантос""",4.0,4.0,0.0,0.0,0.0
2844,бмсваебойнаяустановка,4.0,4.0,0.0,0.0,0.0
2841,сварщики,432.0,4.0,35.0,78.0,315.0
430,погружениесвайсв1(ø219х8l=170м),4.0,4.0,0.0,0.0,0.0
2758,кустскважин№22,11.0,4.0,7.0,0.0,0.0
2801,остатокна01062021,4.0,4.0,0.0,0.0,0.0
2800,фактна31052021,13.0,4.0,9.0,0.0,0.0
2799,заданиенаиюнь,34.0,4.0,1.0,29.0,0.0
443,молниеотводн=25м(поз495678),4.0,4.0,0.0,0.0,0.0
442,изготовлениесвайсв23(ø219х8l=115м),4.0,4.0,0.0,0.0,0.0
2759,завозгрунтадляшламовогоамбарагрунтизкарьерадальностьютранспортировкисогласноазр,4.0,4.0,0.0,0.0,0.0
2750,подъезднаядорогаккусту№22,4.0,4.0,0.0,0.0,0.0
2831,1175юнгп-р-км,4.0,4.0,0.0,0.0,0.0
2744,узлынавысоконапорныхводоводахзападно-зимнегоучастка,4.0,4.0,0.0,0.0,0.0
438,заполнениецпссвайсв1(ø219х8l=1105м),4.0,4.0,0.0,0.0,0.0
156,изоляциясварныхстыковø273,4.0,4.0,0.0,0.0,0.0
434,изготовлениесвайсв2(ø219х8l=105м),4.0,4.0,0.0,0.0,0.0
433,погружениесвайоп1(ø219х8l=158м),4.0,4.0,0.0,0.0,0.0
337,расчисткатрассыотснега,5.0,4.0,1.0,0.0,0.0
447,заполнениецпссвайсв2(ø159х8l=14м),4.0,4.0,0.0,0.0,0.0
2833,монтажростверковрм1,85.0,4.0,1.0,13.0,67.0
2840,монтажростверковрм2,71.0,4.0,0.0,0.0,67.0
461,погружениесвайсв2св3(ø219х8l=72м),4.0,4.0,0.0,0.0,0.0
951,контрольсварныхстыков,32.0,4.0,22.0,0.0,6.0
953,календарно-сетевойграфиквыполненияработ,4.0,4.0,0.0,0.0,0.0
954,обратнаязасыпкатрубопровода,413.0,4.0,0.0,0.0,409.0
955,укладкатрубопровода,143.0,4.0,139.0,0.0,0.0
956,сваркатрубопровода,613.0,4.0,548.0,61.0,0.0
462,изготовлениесвайсв2(ø159х8l=14м),4.0,4.0,0.0,0.0,0.0
460,заполнениецпссвайсв2(ø159х6l=1225м),4.0,4.0,0.0,0.0,0.0
2834,блокабгвде,4.0,4.0,0.0,0.0,0.0
459,заполнениецпссвайсв2(ø159х8l=12м),4.0,4.0,0.0,0.0,0.0
455,изготовлениесвайсв2(ø159х8l=130м),4.0,4.0,0.0,0.0,0.0
454,заполнениецпссвайсв1(ø219х8l=130м),4.0,4.0,0.0,0.0,0.0
452,изготовлениесвайсв1(ø325х8l=142м),4.0,4.0,0.0,0.0,0.0
54,графиквыполненияработнадекабрь2019гпообъекту:«кустскважин№2»;«подъездккустускважин№2»,4.0,4.0,0.0,0.0,0.0
50,графиквыполненияработнадекабрь2019гпообъекту:«кустскважин№5»;«подъездккустускважин№5»,4.0,4.0,0.0,0.0,0.0
338,апрель2020,4.0,4.0,0.0,0.0,0.0
335,ладонинпб,4.0,4.0,0.0,0.0,0.0
2176,ожидаемыйфактна30112020,4.0,4.0,0.0,0.0,0.0
195,монтажуза№23нсс(сварочно-монтажныеработы),4.0,4.0,0.0,0.0,0.0
1984,общестроительныеработытрансформаторы2шт,4.0,4.0,0.0,0.0,0.0
216,монтажогражденияуза№25нсс,4.0,4.0,0.0,0.0,0.0
214,монтажуза№1нсс(сварочно-монтажныеработы),4.0,4.0,0.0,0.0,0.0
212,укладкаибалластировкатрубопроводаø273х8,4.0,4.0,0.0,0.0,0.0
211,сваркатрубø159х8,4.0,4.0,0.0,0.0,0.0
1991,погружениесвайø159х8мм1725м,4.0,4.0,0.0,0.0,0.0
206,отсыпкауза№19нсс,4.0,4.0,0.0,0.0,0.0
1997,монтажстойкист1-ст4,4.0,4.0,0.0,0.0,0.0
205,отсыпкауза№3нсс,4.0,4.0,0.0,0.0,0.0
203,укладкаибалластировкатрубопроводаø325х8,4.0,4.0,0.0,0.0,0.0
202,укладкаибалластировкатрубопровода,4.0,4.0,0.0,0.0,0.0
201,монтажогражденияуза№19нсс,4.0,4.0,0.0,0.0,0.0
200,сваркатрубø273х8,4.0,4.0,0.0,0.0,0.0
199,отсыпкауза№2нсс,4.0,4.0,0.0,0.0,0.0
197,монтажогражденияуза№23нсс,4.0,4.0,0.0,0.0,0.0
1983,изготовлениесвайсв1ø219х8мм103м,4.0,4.0,0.0,0.0,0.0
218,изоляциясварныхстыковø273х8,4.0,4.0,0.0,0.0,0.0
219,погружениеанкера1(ø159х6l=35м),4.0,4.0,0.0,0.0,0.0
249,изготовлениемонтажопорныхпластин(лист20х500х500),4.0,4.0,0.0,0.0,0.0
2068,прокладкапроводажелто-зеленогоцветасмеднойжилой1х16мм2,4.0,4.0,0.0,0.0,0.0
2067,погружениесвайсв1ø219х8мм103м,4.0,4.0,0.0,0.0,0.0
262,гпэс(поз01011-01019),4.0,4.0,0.0,0.0,0.0
261,изготовлениесвайсв1(ø325х8l=118м),4.0,4.0,0.0,0.0,0.0
254,изготовлениесвайсв1(ø325х8l=170м),4.0,4.0,0.0,0.0,0.0
251,заполнениеанкера1(ø159х6l=35м),4.0,4.0,0.0,0.0,0.0
244,заполнениесвайсв1(ø325х8l=170м),4.0,4.0,0.0,0.0,0.0
1979,"пнршмрпс6/35кв""узелсепарации""",4.0,4.0,0.0,0.0,0.0
2056,монтажкровлизданиязру35-6квблоков,4.0,4.0,0.0,0.0,0.0
1969,погружениесвайø325х8мм1725м,4.0,4.0,0.0,0.0,0.0
237,погружениесвайсв2(ø325х8l=185м),4.0,4.0,0.0,0.0,0.0
1971,общестроительныеработызру35-6кв,4.0,4.0,0.0,0.0,0.0
236,автоматическаясистеманаливасизмерительнымкомплексом(поз6162),4.0,4.0,0.0,0.0,0.0
225,погружениесвайсв1(ø325х8l=118м),4.0,4.0,0.0,0.0,0.0
196,монтажогражденияуза№1нсс,4.0,4.0,0.0,0.0,0.0
193,изоляциясварныхстыковø219х8,4.0,4.0,0.0,0.0,0.0
270,изготовлениемонтажопорныхпластин(лист8х250х250),4.0,4.0,0.0,0.0,0.0
