,word,total_count,СМГ Зима,СМГ Мессояха,СМГ Н.Порт,Томский интегрированный проект
2765,1.184,20,8,12,0,0
2579,"Прокладка КВВГнг(А)-ХЛ 7х1,5 мм2",8,8,0,0,0
2580,1.95,39,8,31,0,0
2595,Монтаж основания,361,8,0,1,352
2681,"Общестроительные работы, ",8,8,0,0,0
2594,Анкер А1,8,8,0,0,0
2759,1.134,37,8,29,0,0
2709,Общестроительные работы. Кабельная эстакада,8,8,0,0,0
192,"по производству ООО ""Югранефтестрой""",8,8,0,0,0
2764,1.168,24,8,16,0,0
189,Установка опозновательных знаков,8,8,0,0,0
2392,28.5,256,8,3,82,163
2669,Монтаж ОПН 6кВ для трансформаторов,8,8,0,0,0
2584,Монтаж  м/к прожекторной мачты на фундамент,8,8,0,0,0
2592,1.157,27,8,19,0,0
2683,1.58,125,8,51,3,63
2585,Монтаж м/к оголовка 16х400х400,8,8,0,0,0
2586,1.170,24,8,16,0,0
2587,"Прокладка КВВГнг(А)-ХЛ 10х2,5 мм2",8,8,0,0,0
2760,1.193,20,8,12,0,0
2685,1.180,21,8,13,0,0
2761,1.143,37,8,29,0,0
2762,1.145,38,8,30,0,0
2703,Прокладка кабеля силового ВВГнг(А)-ХЛ 5х6,8,8,0,0,0
2763,1.163,27,8,19,0,0
2589,комп.,210,8,26,72,104
2578,Пропущены работы,8,8,0,0,0
199,<= 43830,32,8,24,0,0
2767,1.191,18,8,10,0,0
2577,"Бурение скважин под сваю глубиной 3,0 мм.",8,8,0,0,0
2711,Монтаж  плит П10.5,8,8,0,0,0
2571,Обратная засыпка с послойным трамбованием,17,8,9,0,0
2671,1.195,27,8,19,0,0
2732,Установка Постов управления кнопочные ПКТ-44 У2,8,8,0,0,0
2672,1.156,23,8,15,0,0
217,Очистка полости трубопровода,8,8,0,0,0
2673,Прокладка КВВГнг(А)-ХЛ 5х4 мм2,8,8,0,0,0
2752,1.126,30,8,22,0,0
215,Испытание на прочность и герметичность трубопровода,8,8,0,0,0
2769,Разработка котлована под маслоприемник,17,8,0,9,0
2575,1.142,37,8,29,0,0
214,К.А. Спирченков  _______________________________,8,8,0,0,0
2576,"Металлокаркас балки, площадки",8,8,0,0,0
2768,Монтаж металоконструкция под кабльную продукцию,8,8,0,0,0
212,Завоз труб на трассу,8,8,0,0,0
2754,Наладка системы охлаждения со шкафом управления охлаждением.,8,8,0,0,0
2674,1.137,36,8,28,0,0
2755,1.129,36,8,28,0,0
2676,"Площадка обслуживания, лестница, ограждеие",8,8,0,0,0
2756,Молниезащита и заземление,476,8,6,21,441
2757,1.146,33,8,25,0,0
2677,Заземлитель горизонтальный из стали полосовой сечением размером 5х40 мм,8,8,0,0,0
2678,к-т,873,8,120,167,578
2598,Монтаж кабеля   ПвВнг(А)-ХЛ 1х240 и 1х120,8,8,0,0,0
2679,Выполнение заземление бака трансформатора и выводов обмоток.,8,8,0,0,0
2597,1.185,23,8,15,0,0
2758,Маслоприемники монтируем после монтажа основания и установки трасформаторов,8,8,0,0,0
2731,1.94,48,8,40,0,0
2706,1.160,24,8,16,0,0
2635,Монтаж лотков перфорированных с крышками 300х65 L=2000мм,8,8,0,0,0
2643,1.162,31,8,23,0,0
2705,Изготовление оголовка 10х300х300,8,8,0,0,0
568,30.1,422,8,14,102,298
2707,"Прокладка КВВГнг(А)-ХЛ 4х2,5 мм2",8,8,0,0,0
2973,24.5,341,8,7,77,249
597,29.2,427,8,8,102,309
2641,1.189,20,8,12,0,0
2618,1.131,36,8,28,0,0
2454,26.4,261,8,3,106,144
1144,Всего по РД,858,8,356,494,0
2735,1.138,47,8,39,0,0
2455,26.6,165,8,2,88,67
2648,1.188,21,8,13,0,0
2691,Устройство активных заземлителей AVGn,8,8,0,0,0
2972,24.7,80,8,2,70,0
2642,1.155,23,8,15,0,0
2617,Устройство песчаного основания,24,8,12,4,0
2974,24.6,235,8,2,74,151
2636,Прокладка КВВГнг(А)-ХЛ 4х4 мм2,8,8,0,0,0
2690,Монтаж ростверка ТС-23с,8,8,0,0,0
2533,1.187,21,8,13,0,0
2696,1.130,36,8,28,0,0
2550,Монтаж металоконструкция под кабльную продукцию электроосвещения ,8,8,0,0,0
2639,Монтаж оголовка 10х300х300,8,8,0,0,0
2739,1.174,23,8,15,0,0
2738,1.173,21,8,13,0,0
2737,Заготовка основания,8,8,0,0,0
2746,Наружное электроосвещение,8,8,0,0,0
2692,Монтаж Коробок зажимов КС-24,8,8,0,0,0
2646,1.65,118,8,49,2,59
2621,1.169,25,8,17,0,0
50,3.5.,18,8,8,2,0
2622,1.177,21,8,13,0,0
2736,Монтаж ОПН 35кВ для трансформаторов,8,8,0,0,0
2534,"Прокладка КВВГнг(А)-ХЛ 5х1,5 мм2",8,8,0,0,0
2638,1.139,39,8,31,0,0
2623,Монтаж металоконструкция под кабльную продукцию РЗА ,8,8,0,0,0
2971,23.6,141,8,5,61,67
2616,Монтаж м/к ростверка РС1,8,8,0,0,0
2460,28.4,268,8,3,83,174
2458,28.6,204,8,1,51,144
2700,1.151,30,8,22,0,0
2545,"Общестроительные работы ЗРУ 35кВ, Прожекторная мачта - 4шт.",8,8,0,0,0
2708,Монтаж кабельной продукции электроосвещения ,8,8,0,0,0
2633,1.70,113,8,44,2,59
2629,"Изготовление свай Ø325х8мм, 16,5м ",8,8,0,0,0
388,ХНТ-19/11023/642/Р/35,8,8,0,0,0
2628,Релейная защита,17,8,0,9,0
2546,1.171,24,8,16,0,0
879,29.1,434,8,15,102,309
2969,23.4,358,8,10,67,273
2627,Разработка траншей,135,8,0,0,127
2688,Монтаж оборудования электроосвещения ,8,8,0,0,0
2733,Прокладка кабеля силового ВБШвнг(А)-ХЛ 5х6,8,8,0,0,0
2549,1.72,105,8,37,1,59
2645,Сборка м/к прожекторной мачты ,8,8,0,0,0
2649,1.153,25,8,17,0,0
2640,1.147,36,8,28,0,0
2613,Установка трансформатора 16000/35/6 на фундамент с уклоном в сторону газового реле ,8,8,0,0,0
2694,Сборка м/к портала ПС- Я4С,8,8,0,0,0
896,29.3,420,8,5,98,309
2540,1.91,42,8,34,0,0
2541,1.161,25,8,17,0,0
2745,м3 ,16,8,0,8,0
2542,1.166,24,8,16,0,0
2543,1.141,38,8,30,0,0
2976,23.5,205,8,9,65,123
2650,1.190,23,8,15,0,0
2699,1.183,22,8,14,0,0
2614,Монтаж полка кабельная L=300 мм,8,8,0,0,0
2624,"Монтаж балок Б1, Б2, Б3, Б4",8,8,0,0,0
328, _______________________________,62,8,0,54,0
2734,1.28,650,8,106,38,498
2652,Монтаж м/к портала ПС- Я4С ,8,8,0,0,0
2653,1.135,33,8,25,0,0
750,30.5,367,7,2,60,298
403,"Погружение свай ОП1 (Ø325х8, L=15,0м)",7,7,0,0,0
2941,2,4630,7,575,505,3543
2834,1.42,155,7,69,16,63
1112,1.9.,191,7,5,1,178
2833,1.47,141,7,63,8,63
423,"Изготовление, монтаж опорных пластин (лист 10х400х400)",7,7,0,0,0
2810,1.39,164,7,78,16,63
800,30.4,388,7,1,82,298
2816,Монтаж м/к Кр1,7,7,0,0,0
2824,"Изготовление свай Ø325х8мм, 11 м ",7,7,0,0,0
2826,1.52,131,7,58,3,63
2829,При поствке проф. Трубы 140х140,7,7,0,0,0
3113,25.7,90,7,4,79,0
453,ХНТ-19/11028/745/Р/35,7,7,0,0,0
452,"Изготовление, монтаж опорных пластин (лист 10х140х270)",7,7,0,0,0
450,Мобилизация,15,7,8,0,0
446,"Заполнение ЦПС свай Св1 (Ø219х8, L=15,0м)",7,7,0,0,0
768,30.7,296,7,1,22,266
442,Факельная совмещенная установка ФСУ (поз.41),7,7,0,0,0
2830,1.45,171,7,67,15,82
430,"Месячно-суточный график выполнения работ 
по объекту ""Обустройство куста скважин №2.""",7,7,0,0,0
427,3.8,1009,7,23,286,693
2831,1.43,151,7,65,16,63
402,"Погружение свай Св2 (Ø159х8, L=15,0м)",7,7,0,0,0
292,"Заполнение ЦПС свай Св1 (Ø325х8, L=18,0м)",7,7,0,0,0
2859,1.37,182,7,75,18,82
2853,1.53,131,7,58,3,63
3830,26.7,155,7,2,82,64
2850,1.38,188,7,81,18,82
386,"Изготовление свай Св1 (Ø219х8, L=15,0м)",7,7,0,0,0
347,"Заполнение ЦПС свай Св2 (Ø159х8, L=15,0м)",7,7,0,0,0
2968, задание на Март,7,7,0,0,0
3702,28.7,169,7,1,50,111
2844,1.54,131,7,58,3,63
341,"Изготовление свай ОП1 (Ø325х8, L=15,0м)",7,7,0,0,0
337,Монтаж ТГР-1 ,7,7,0,0,0
2787,"Монтаж кровли здания ЗРУ 35кВ , блоков ",7,7,0,0,0
2970,остаток на 01.03.2021,7,7,0,0,0
330,"Изготовление, погружение, заполнение свай (Ø219х8, L=12,0м)",7,7,0,0,0
318,"Погружение свай Св1 (Ø325х8, L=18,0м)",7,7,0,0,0
316,Монтаж факельной установки,7,7,0,0,0
2967,ВЛ 35 кВ КТПН1 Куст 601 - КТПН1 Куст 601,7,7,0,0,0
1043,30.3,399,7,2,92,298
2792,Заделка щелей здания ЗРУ 35кВ ,7,7,0,0,0
350,Резервуар вертикальный стальной РВС-1 V=3000м3,7,7,0,0,0
2871,1.41,160,7,74,16,63
300,"Изготовление, погружение, заполнение свай (Ø159х8, L=12,0м)",7,7,0,0,0
385,"Погружение свай Св1 (Ø219х8, L=15,0м)",7,7,0,0,0
380,Мобилизация техники и персонала,8,7,0,1,0
378,"Изготовление свай Св1 (Ø325х8, L=18,0м)",7,7,0,0,0
308,"Заполнение ЦПС свай ОП1 (Ø325х8, L=15,0м)",7,7,0,0,0
1091,1.8.,199,7,10,3,179
574,30.2,413,7,5,103,298
372,"Месячно-суточный график выполнения работ 
по объекту ""Энергокомплекс Западно-Зимнего участка""",7,7,0,0,0
2975,факт на 28.02.2021,7,7,0,0,0
2855,Заготовка м/к Кр1,7,7,0,0,0
356,"Изготовление свай Св2 (Ø159х8, L=15,0м)",7,7,0,0,0
353,"Монтаж газовой линии от НГС1,2 до факельной установки ",7,7,0,0,0
1084,30.6,240,7,2,55,176
352,"Изготовление, монтаж опорных пластин (лист 10х300х300)",7,7,0,0,0
313,Сепаратор концевой С-2/1 (поз. 46.1),7,7,0,0,0
968,36.4,124,6,2,66,50
873,"Руководитель капитального проекта ООО ""Газпромнефть-Хантос""",6,6,0,0,0
872,35.2,158,6,5,84,63
1029,32.1,395,6,10,94,285
947,37.1,295,6,10,86,193
906,34.1,304,6,9,83,206
1047,32.3,377,6,1,85,285
2003,3,4433,6,568,513,3346
1117,Итого:,46,6,6,34,0
811,"Директор по капитальному строительству ООО ""Газпромнефть-Хантос""",6,6,0,0,0
813,31.1,266,6,10,87,163
907,Болсун Т.П.,6,6,0,0,0
909,"Руководитель штаба, штаб строительства ПО ""Зима""",6,6,0,0,0
844,Зубайдуллин А.Р.,6,6,0,0,0
928,4.8,659,6,14,275,364
829,Сафин Р.М.,6,6,0,0,0
920,33.1,263,6,10,105,142
853,36.1,297,6,12,86,193
569,36.2,137,6,5,76,50
3876, задание на Апрель,6,6,0,0,0
485,ст.,260,6,133,115,6
2812,4,3501,6,569,444,2482
2496,Ноябрь,1149,6,35,87,1021
3883,ВЛ 35 кВ КТПН2 Куст 2.1 - КТПН2 Куст 2.1,6,6,0,0,0
572,01.01.2020-31.12.2020,6,6,0,0,0
3882,ВЛ 35 кВ КТПН1 Куст 2.1 - КТПН1 Куст 2.1,6,6,0,0,0
3881,ВЛ 35 кВ КТПН1 Куст 5.1 - КТПН1 Куст 5.1,6,6,0,0,0
3880,ВЛ 35 кВ КТПН2 Куст 601 - КТПН2 Куст 601,6,6,0,0,0
3879,факт на 31.03.2021,6,6,0,0,0
3878,ВЛ 35 кВ КТПН2 Куст 5.1 - КТПН2 Куст 5.1,6,6,0,0,0
3877,остаток на 01.04.2021,6,6,0,0,0
3875,факт на 30.03.2021,6,6,0,0,0
2771,6,3266,6,516,389,2355
1565,С начала строительства нарастающим итогом (по договору),6,6,0,0,0
628,36.3,138,6,3,79,50
1391,"График выполнения работ на 2020г.
по объекту :«Куст скважин № 3»;  «Подъезд к кусту скважин № 3»",6,6,0,0,0
1389,"График выполнения работ на Январь 2020г.
по объекту :«Автомобильная дорога от Т-1 до «Месторождения песка Западно-Зимнее № 3,5».",6,6,0,0,0
1388,"График выполнения работ на 2020г.
по объекту :«Куст скважин № 4»;  «Подъезд к кусту скважин № 4»",6,6,0,0,0
1387,55.01.2020,6,6,0,0,0
1385,Задание на Февраль месяц,6,6,0,0,0
1384,"График выполнения работ на 2020г.
по объекту :«Куст скважин № 8»;  «Подъезд к кусту скважин № 8»",6,6,0,0,0
1382,"График выполнения работ на 2020г.
по объекту :«Куст скважин № 2»;  «Подъезд к кусту скважин № 2»",6,6,0,0,0
1378,"График выполнения работ на 2020г.
по объекту :«Куст скважин № 5»;  «Подъезд к кусту скважин № 5»",6,6,0,0,0
700,35.1,307,6,11,84,206
1464,№ п/п,6182,6,1392,598,4186
451,"Погружение свай С1…С49 (Ø159х8, L=16,2м)",6,6,0,0,0
447,"Обустройство  скважины №1, площадка электрооборудования (поз. 06.1, 07.1, 08)",6,6,0,0,0
445,"Заполнение свай С1…С49 (Ø159х8, L=16,2м)",6,6,0,0,0
289,6.5.,8,6,2,0,0
296,"Площадка под 2 КТПНУ 6/0,4 кВ (поз.01.02.0)",6,6,0,0,0
298,"Заполнение ЦПС свай Св1 (Ø325х8, L=15,0м)",6,6,0,0,0
281,"Обустройство  скважины №13, площадка электрооборудования (поз. 06.2, 07.2)",6,6,0,0,0
304,6.4.,8,6,2,0,0
319,"Изготовление свай анкер А1 (Ø159х6, L=3,0м)",6,6,0,0,0
331,"Заполнение свай анкер А1 (Ø159х6, L=3,0м)",6,6,0,0,0
346,"Заполнение свай С1…С53 (Ø159х8, L=16,2м)",6,6,0,0,0
351,6.7.,12,6,1,5,0
363,"Погружение свай С1…С53 (Ø159х8, L=16,2м)",6,6,0,0,0
368,"Погружение свай анкер А1 (Ø159х6, L=3,0м)",6,6,0,0,0
370,"Погружение свай Св1 (Ø325х8, L=15,0м)",6,6,0,0,0
373,4.4.,12,6,2,4,0
379,"Изготовление свай Св1 (Ø325х8, L=15,0м)",6,6,0,0,0
392,6.9.,6,6,0,0,0
405,6.8.,12,6,1,5,0
413,6.6.,16,6,2,8,0
422,Обустройство куста скважин №2 позиция 1,6,6,0,0,0
428,"Изготовление свай С1…С53 (Ø159х8, L=16,2м)",6,6,0,0,0
431,Изготовление и монтаж металлоконструкций основания площадки электрооборудования,6,6,0,0,0
432,"Изготовление свай С1…С49 (Ø159х8, L=16,2м)",6,6,0,0,0
435,Сепаратор концевой С-2/2 (поз. 46.2),6,6,0,0,0
436,3.9,961,6,19,253,683
706,32.2,388,6,2,95,285
576,37.2,90,6,3,76,5
2913,Швелер 14,6,6,0,0,0
98,3.6.,10,6,2,2,0
2904,Ожидаемый факт на  31.10.2020,6,6,0,0,0
146,2.6.,23,6,1,6,10
721,Ергалиев В.А.,6,6,0,0,0
852,"Изготовление свай Св1 (Ø325х8, L=8,5м)",5,5,0,0,0
979,"Изготовление свай Св2 (Ø159х8, L=8,5м)",5,5,0,0,0
1475,Заполнение свай ЦПС,14,5,9,0,0
3616,Окончание,4788,5,243,148,4392
752,5.8,240,5,10,188,37
821,34.4,92,5,2,70,15
977,"Месячно-суточный график выполнения работ 
по объекту ""Расширение узла сепарации Западно-Зимнего участка. 1 - 6 этап.""",5,5,0,0,0
978,34.2,125,5,3,83,34
753,35.9,30,5,0,4,21
980,Испытания трубопровода,924,5,9,6,904
3912,факт на 30.04.2021,5,5,0,0,0
763,<= 43831,5,5,0,0,0
764,"Емкость дренажная аварийная ЕА-2, V=16м3 (поз.24)",5,5,0,0,0
816,27.8,97,5,0,78,14
2287,Отсыпка площадки жилого городка,5,5,0,0,0
987,Монтаж РВС-1 V=3000 м3,5,5,0,0,0
3120,декабрь,177,5,14,34,124
3619,2021г.,5,5,0,0,0
3571,"Подрядчик: ООО ТК ""Сибирский Регион""",5,5,0,0,0
2288,Отсыпка подъездной автодороги к кустовой площадке,5,5,0,0,0
3911, задание на Май,5,5,0,0,0
2289,Контрольное бурение насыпи,5,5,0,0,0
954,"Изготовление, монтаж опорных пластин (лист 16х400х400)",5,5,0,0,0
827,33.3,365,5,5,91,264
946,36.6,81,5,1,25,50
1074,36.8,32,5,1,24,2
851,Теплоизоляция трубопровода,559,5,142,16,396
826,34.9,8,5,1,2,0
2292,+,102,5,87,9,1
3905,"Разработка грунта 1 группы (Купл.=1,05, Ктр.=1,01) экскаватором (емкость ковша 1 м³) с погрузкой на автосамосвалы и транспортировкой из карьера дальностью транспортировки согласно АЗР",5,5,0,0,0
482,"Нефтегазосборные сети ""К3 - т.вр. К3""",5,5,0,0,0
2291,"Укрепление полос безопасности щебнем фр. 40-70 H=0,15 м",5,5,0,0,0
1056,"Изготовление, монтаж опорных пластин (лист 10х200х200)",5,5,0,0,0
956,"Заполнение свай Св1 (Ø219х8, L=10,0м)",5,5,0,0,0
958,01.20.2019-31.12.2020,5,5,0,0,0
3908,"Разработка грунта 1 группы (Купл.=1,05, Ктр.=1,01) экскаватором (емкость ковша 1 м³) с погрузкой на автосамосвалы и транспортировкой из карьера дальностью транспортировки до 2 км",5,5,0,0,0
961,21.9,76,5,1,70,0
473,январь,89,5,18,66,0
2290,"""Разведка Р1200""",5,5,0,0,0
3615,"    План,               Факт",5,5,0,0,0
966,8.13,101,5,9,23,64
991,"Погружение свай Св1 (Ø325х8, L=8,5м)",5,5,0,0,0
3644,График выполнения работ,15,5,0,10,0
766,16.11,26,5,3,18,0
3686,Сроки производства работ,5,5,0,0,0
2276,Захоронение лесопорубочных остатков,481,5,0,0,476
2277,Вырубка леса,14,5,0,9,0
2285,"График выполнения работ на 2020г.
по объекту :«Разведка Р1200""",5,5,0,0,0
2278,Укладка геополотна типа СНМ 350,5,5,0,0,0
1049,"Конденсатосборник подземный ЕК-1, V-16м³ (поз.01.17.0)",5,5,0,0,0
3687,"Физ. Объемы, по проекту ",5,5,0,0,0
2279,Планировка верха насыпи и откосов,41,5,0,36,0
803,"Заполнение свай Св1 (Ø325х8, L=8,5м)",5,5,0,0,0
2280,Контрольное бурение щебеночного основания,5,5,0,0,0
2294,"""Площадка МТР""",5,5,0,0,0
2281,Заполнение стыков пескоцементной смесью М40,5,5,0,0,0
1035,Печь блочная трубчатая ПТБ-10Э П-1 (поз.25),5,5,0,0,0
801,"Директор ОП№2 ООО ТК ""Сибирский регион""",5,5,0,0,0
1038,35.7,55,5,0,16,34
1039,35.4,110,5,2,69,34
1046,37.4,71,5,1,65,0
1042,34.10,12,5,6,1,0
2282,Устройство покрытия из дорожных плит,9,5,0,4,0
2275,Заполнение стыков мастикой,5,5,0,0,0
2274,"Отсыпка площадки технологического кармана для складирования БУ ""КНГ""",5,5,0,0,0
2272,Демонтаж дорожных плит,5,5,0,0,0
1018,21.8,76,5,1,70,0
1054,36.5,110,5,1,54,50
2286,"""Вертолетная площадка (модернизация)""",5,5,0,0,0
3331,Директор,27,5,17,5,0
1000,31.3,159,5,3,79,72
1001,36.9,10,5,1,2,2
3320,Приложение №2,6,5,1,0,0
772,16.9,57,5,1,51,0
777,Склад хранения масел,5,5,0,0,0
2267,Отсыпка площадки МТР,5,5,0,0,0
1008,"Заполнение ЦПС свай Св3 (Ø159х8, L=15,0м)",5,5,0,0,0
2268,Задание на Июль,11,5,0,6,0
2269,"Подготовка песко-цементной смеси под щебеночное основание H=0,05 м",5,5,0,0,0
2270,Отсыпка площадки кустовой площадки,5,5,0,0,0
2271,"Устройство основания из щебня фр. 40-70 мм H=0,20 м",5,5,0,0,0
3914,остаток на 01.05.2021,5,5,0,0,0
780,31.2,236,5,3,86,142
1016,"Погружение свай Св1 (Ø159х8, L=11,8м)",5,5,0,0,0
2293,"График выполнения работ на 2020г.
по объекту :«Площадка МТР""",5,5,0,0,0
2283,1.10.,192,5,9,0,178
3713,"итого
",5,5,0,0,0
669,"Ёмкость дренажная подземная ЕА-2, V-100м³ (поз.01.08.0)",5,5,0,0,0
142,2.9.,7,5,0,2,0
2333,тн,2942,5,1322,436,1179
720,35.6,89,5,3,47,34
908,"Изготовление, монтаж опорных пластин (лист 6х150х150)",5,5,0,0,0
594,"Заполнение свай Св1 (Ø219х8, L=12,0м)",5,5,0,0,0
1244,Обратная засыпка,941,5,811,68,57
730,35.10,28,5,0,4,19
842,"Заполнение свай Св1 (Ø159х8, L=11,8м)",5,5,0,0,0
3591,_______________Калалб Л.С.,5,5,0,0,0
139,2.7.,22,5,1,6,10
874,16.10,36,5,3,28,0
3463,Наименование видов и/или этапов работ,5,5,0,0,0
610,35.8,30,5,0,4,21
3899,ХНТ-19/11029/654/Р/35,5,5,0,0,0
3448,Изготовление опорных пластин (оголовков) свай,5,5,0,0,0
3453,%вып.,5,5,0,0,0
619,"Ёмкость приемная ДТ, V-25м³ (поз.01.10.0)",5,5,0,0,0
646,"Изготовление свай Св1 (Ø219х8, L=10,0м)",5,5,0,0,0
641,22.5,331,5,13,79,234
878,"Погружение свай Св1 (Ø325х8, L=14м)",5,5,0,0,0
152,2.10.,5,5,0,0,0
880,"Погружение свай Св2 (Ø159х8, L=8,5м)",5,5,0,0,0
1398,<= 43922,5,5,0,0,0
3297,ноябрь,217,5,16,45,151
883,"Погружение свай Св3 (Ø159х8, L=15,0м)",5,5,0,0,0
3599,"Заказчик:   ООО ""Газпромнефть-Хантос""",5,5,0,0,0
888,33.2,257,5,6,104,142
3058,Монтаж опорных пластин (оголовков) свай,5,5,0,0,0
884,"Изготовление свай Св1 (Ø219х8, L=12,0м)",5,5,0,0,0
911,Монтаж блочного оборудования ГПЭС,5,5,0,0,0
3531,Начало,4787,5,233,157,4392
695,"Погружение свай Св1 (Ø219х8, L=10,0м) ",5,5,0,0,0
567,"Изготовление свай Св1 (Ø159х8, L=11,8м)",5,5,0,0,0
940,35.3,144,5,3,73,63
854,34.7,21,5,1,15,0
3894,"Устройство двухслойного лежневого настила на продольных лежнях с расходом леса 224,90м3/1000м2 в зоне движения бурового станка",5,5,0,0,0
937,37.6,69,5,1,63,0
560,"Изготовление, монтаж опорных пластин (лист 10х350х350)",5,5,0,0,0
707,34.6,38,5,1,17,15
3891,???,15,5,3,3,4
850,Дополнительная газовая линия на ФВД ,5,5,0,0,0
1368,2.13,610,5,16,145,444
2952,компл,1048,5,46,70,927
565,"Заполнение свай Св2 (Ø159х8, L=8,5м)",5,5,0,0,0
859,"Начальник участка ООО ТК ""Сибирский регион""  _______________  Степанов А.Н.",5,5,0,0,0
699,"Изготовление свай Св1 (Ø325х8, L=14м)",5,5,0,0,0
929,"Заполнение свай Св1 (Ø325х8, L=14м)",5,5,0,0,0
171,2.8.,8,5,1,2,0
922,34.8,16,5,1,10,0
586,36.7,35,5,1,25,4
745,21.10,52,5,1,46,0
694,16.8,87,5,10,72,0
686,37.3,84,5,3,74,2
3147,июль,271,5,30,71,165
915,34.3,96,5,3,73,15
