,word,total_count,СМГ Зима,СМГ Мессояха,СМГ Н.Порт,Томский интегрированный проект
272605,"к договору  №   ВСТ-14/07000/674/Р от ""25"" декабря 2014 г.",730,0,0,0,730
276248,(пусто),730,0,0,0,730
8016,16.1.1,766,0,35,1,730
271578,Бульдозер Б10М,728,0,0,0,728
661,13.3,1033,27,36,242,728
6123,4.3.5,779,0,11,40,728
204524,1.2.1.2,728,0,1,0,727
275928,ПНР насосного оборудования,725,0,0,0,725
57448,Кабельная продукция,761,0,29,8,724
278102,Монтаж подвесов из уголка,723,0,0,0,723
60203,7.1.6,752,0,14,16,722
275654,ПНР САУ,722,0,0,0,722
7308,1.1.11,759,0,15,22,722
8307,10.1.3,776,0,38,17,721
271266,                                   Романов И.А.,720,0,0,0,720
282894,6.1.1.1,717,0,0,0,717
7320,1.1.12,742,0,7,19,716
933,21.1,904,27,46,117,714
620,Газорезчики,969,3,103,149,714
9802,Каток,1973,0,1041,221,711
56542,2.6.2,745,0,10,24,711
4170,1.9.1,915,0,164,41,710
223947,1.1.2.1,710,0,1,1,708
120896,Электрогазосварщик,738,0,19,11,708
4451,1.9.2,859,0,110,41,708
283384,Антикоррозионная изоляция внутренней части колодцев,707,0,0,0,707
69750,Монтаж площадок,718,0,11,2,705
56723,2.4.4,782,0,13,66,703
56419,2.7.2,737,0,10,24,703
272581,1.1.3.1,708,0,0,6,702
282077,Монтаж металлических балок из двутавра,701,0,0,0,701
283378,Монтаж светильников местного освещения,701,0,0,0,701
273514,бензиновые пилы,700,0,0,0,700
273488,"ООО ""СТРОЙМАСТЕР""",700,0,0,0,700
273509,инженер-дефектоскопист,700,0,0,0,700
273492,вальщик леса,700,0,0,0,700
8194,9.2.1,745,0,28,17,700
5363,1.4.6,786,0,41,47,698
5432,1.4.7,756,0,25,33,698
7848,6.1.5,740,0,17,25,698
1476,Монтаж контура заземления,716,3,2,14,697
282720,Устройство подстилающих слоев гравийно-песчаных,697,0,0,0,697
6904,Маляр,1870,0,1114,59,697
158096,3.7.2,715,0,1,20,694
57046,2.2.5,747,0,20,33,694
427,3.8,1009,7,23,286,693
42748,7.3.1,750,0,25,32,693
41838,10.3.1,708,0,15,1,692
1080,22.1,874,24,44,115,691
4177,1.7.1,897,0,167,40,690
4652,1.7.2,862,0,127,45,690
4524,19,1178,0,297,193,688
527,12.3,963,28,25,223,687
8104,18.1.1,726,0,35,7,684
436,3.9,961,6,19,253,683
42920,5.3.1,750,0,28,39,683
56759,4.6.3,725,0,10,32,683
271241,САК,683,0,0,0,683
56239,2.7.3,723,0,10,31,682
273585,с 338 уа 86,681,0,0,0,681
56425,3.6.4,698,0,10,8,680
272599,Газорезчик ,679,0,0,0,679
683,15.3,902,25,32,167,678
273575,т 805 хе 86,678,0,0,0,678
273567,86 хе 0598,678,0,0,0,678
273566,86 уа 3662,678,0,0,0,678
273605,86 хе 3731,678,0,0,0,678
273611,86 хо 5397,678,0,0,0,678
273607,Экскаватор РС 220 – 7,678,0,0,0,678
273600,о 584 ам 186,678,0,0,0,678
69612,Рекультивация земель,684,0,6,0,678
273526,Валочно – пакетирующая машина ЛП- 19В,678,0,0,0,678
273562,Кран - трубоукладчик ТБГ – 20.01,678,0,0,0,678
273544,86 уа 3661,678,0,0,0,678
273554,Сварочный агрегат DLW – 400ESW,678,0,0,0,678
273531,р 603 ао 186,678,0,0,0,678
273558,е 122 кр 86,678,0,0,0,678
273549,Трубовоз Урал 596012,678,0,0,0,678
273548,Самосвал Камаз – 65222 - 63,678,0,0,0,678
273532,Топливозаправщик (Урал),678,0,0,0,678
273534,Передвижная ремонтная мастерская (Урал),678,0,0,0,678
273536,86 уа 3836,678,0,0,0,678
273545,Трелевочная бесчокерная машина ЛТ –  187,678,0,0,0,678
273530,Кран автомобильный КС – 45717 - 1 (Урал),678,0,0,0,678
273538,86 уа 3653,678,0,0,0,678
273540,86 уа 3837,678,0,0,0,678
273543,Вахта Урал 3255 – 0010 – 41,678,0,0,0,678
278097,Площадка вспомогательного оборудования,676,0,0,0,676
5927,18,1178,0,302,200,676
5503,Земляные работы,1045,0,297,74,674
624,16.2,938,26,47,193,672
349,3.11,894,4,14,205,671
358,3.12,864,2,10,181,671
209985,ПНР охранно-пожарной сигнализации,674,0,3,0,671
677,3.10,911,4,18,218,671
7991,8.1.5,698,0,10,17,671
278494,КТП с НКУ,668,0,0,0,668
56811,4.6.4,709,0,9,32,668
278506,Емкость дренажная метанола V=16м3,668,0,0,0,668
712,март,770,2,20,83,665
278136,Монтаж площадок с настилом и ограждением,665,0,0,0,665
281717,Монтаж металлических калиток,661,0,0,0,661
281720,Монтаж балки из двух уголков,661,0,0,0,661
281701,"Монтаж ограждения из уголка, сетки и арматуры",661,0,0,0,661
4346,1.8.1,867,0,172,34,661
281723,Монтаж траверс коробчатого сечения,661,0,0,0,661
281715,"Монтаж ограждения пространства под блоком из уголка, сетки и арматуры",661,0,0,0,661
278118,Монтаж аппарата воздушного охлаждения газа АВО,660,0,0,0,660
5764,3.1.8,677,0,13,4,660
57589,УАЗ,674,0,15,0,659
271618,10.03,659,0,0,0,659
271621,08.07,659,0,0,0,659
271515,09.03,659,0,0,0,659
180713,05.06,660,0,1,0,659
1002,19.2,885,26,45,155,659
43559,5.1.5,714,0,24,31,659
180597,15.05,660,0,1,0,659
8236,10.2.2,683,0,22,2,659
271441,06.04,659,0,0,0,659
60187,5.1.6,705,0,14,32,659
271416,05.07,659,0,0,0,659
272566,Автокрановщик,657,0,0,0,657
6839,1.1.1.2,658,0,2,0,656
60213,7.1.7,683,0,12,16,655
4463,1.8.2,815,0,133,27,655
8278,итого,692,0,21,17,654
526,11.3,1015,28,65,268,654
4595,1.7.3,773,0,85,35,653
64378,Экскаваторщик,655,0,2,0,653
272612,Водитель автомобиля,653,0,0,0,653
4878,Длительность,716,0,44,20,652
8026,5.2.2,701,0,21,29,651
277689,4.1.1.3,651,0,0,0,651
62595,Автосамосвал,765,0,12,103,650
284610,ПНР автоматизации,649,0,0,0,649
56992,2.5.3,737,0,10,78,649
69061,Монтаж кровельного покрытия из профилированного листа,653,0,6,0,647
281736,Монтаж электрических полок,645,0,0,0,645
281722,Монтаж кабельных лотков и коробов,645,0,0,0,645
281712,Монтаж электрических стоек,645,0,0,0,645
277940,Договор ВСТ-15/07100/448/Р от 08.12.15 г.,643,0,0,0,643
278086,к договору  ВСТ-15/07100/448/Р от 08.12.15 г.,643,0,0,0,643
43576,13.2.1,670,0,28,0,642
535,10.4,974,25,68,239,642
281745,Устройство щебеночного основания под колодцы,641,0,0,0,641
282809,6.1.1.2,641,0,0,0,641
281711,"Устройство песчаного основания под трубопроводы, h-0,15м",641,0,0,0,641
281731,Монтаж стальных водопроводных труб 219х6 мм,641,0,0,0,641
278504,"Погружение свай Д 168х7,3 мм",640,0,0,0,640
5977,Устройство калиток,655,0,1,17,637
283996,Антикоррозийная изоляция надземных трубопроводов,635,0,0,0,635
272613,Машинист МРК750,634,0,0,0,634
272627,Механик линейный,634,0,0,0,634
272616,Машинист СП-49,634,0,0,0,634
43279,2.3.4,710,0,16,61,633
7926,12.1.1,687,0,53,1,633
282715,Устройство железобетонных фундаментов,633,0,0,0,633
282718,Окраска металлоконструкций на 2 раза лаком ПФ-170,633,0,0,0,633
282681,Погружение свай из труб 108х6 мм,633,0,0,0,633
5658,стык,739,0,14,92,633
283896,Обеспеченность техникой,632,0,0,0,632
283912,Обеспеченность трудовыми ресурсами,632,0,0,0,632
2747,1.24,795,9,110,46,630
287373,"Персонал, задействованный на устранении замечаний",630,0,0,0,630
6172,2.1.7,665,0,20,16,629
63543,14.2.1,665,0,18,18,629
441,8.4,980,26,70,256,628
271413,06.06,628,0,0,0,628
180333,08.05,629,0,1,0,628
271552,05.03,628,0,0,0,628
180056,03.06,629,0,1,0,628
180882,10.04,629,0,1,0,628
180805,03.05,629,0,1,0,628
180556,05.05,629,0,1,0,628
180818,06.05,629,0,1,0,628
271612,08.06,628,0,0,0,628
282216,Устройство гравийно-песчаной подготовки,627,0,0,0,627
272641,1.1.3.2,627,0,0,0,627
278509,Блок приточной вентиляции,624,0,0,0,624
9599,Сборка опор,1247,0,594,29,624
1081,14.3,888,27,31,206,624
6949,1.3.10,640,0,8,9,623
272747,4.5.6,625,0,0,2,623
8238,15.1.1,665,0,41,1,623
272707,4.6.6,631,0,0,8,623
272693,Трубопроводы и технологическое оборудование,623,0,0,0,623
272678,4.5.5,661,0,0,38,623
272740,Узел запорной арматуры №5  ПК 316+25,623,0,0,0,623
42819,7.2.2,678,0,17,40,621
56877,2.2.6,663,0,17,30,616
273286,Лесоруб ,615,0,0,0,615
277707,4.1.1.4,614,0,0,0,614
56333,2.8.1,649,0,10,26,613
4361,1.8.3,727,0,95,21,611
56734,2.8.2,646,0,10,26,610
8187,Теплоизоляция трубопроводов,1394,0,733,51,610
56787,2.8.3,641,0,9,22,610
374,5.4,1068,30,85,344,609
283961,Устройство бетонных фундаментов,607,0,0,0,607
283959,Монтаж балок из швеллера,607,0,0,0,607
283954,Сборка и монтаж воздухозаборной трубы,607,0,0,0,607
69719,Монтаж площадок с настилом,617,0,10,0,607
283971,Площадки обслуживания ПМ5...ПМ8,607,0,0,0,607
4659,21,1027,0,270,151,606
875,23.1,766,13,32,115,606
56343,4.6.5,658,0,9,43,606
153222,Сети пожарной сигнализации,612,0,2,4,606
8229,6.1.6,644,0,14,25,605
56518,3.3.4,677,0,17,55,605
6893,1.1.1.3,606,0,2,0,604
273572,86 уа 3660,600,0,0,0,600
273542,86 хк 0193,600,0,0,0,600
273537,Дизельная электорстанция Airman SDG – 150 S,600,0,0,0,600
273553,н 873 тт 86,600,0,0,0,600
57082,4.5.4,645,0,10,36,599
271142,Планировка откосов и полотна,598,0,0,0,598
284904,За прошедшую неделю,598,0,0,0,598
271290,Постоянный переезд через трубопровод ООО ВТК,598,0,0,0,598
271352,Установка ограничительных столбиков,598,0,0,0,598
120119,Монтаж КИПиА,660,0,3,60,597
156616,3.7.4,604,0,1,6,597
156640,3.7.3,604,0,1,6,597
6015,3.1.9,611,0,11,4,596
273147,Устройство эстакады,596,0,0,0,596
283809,Изоляция стальных водопроводных труб 219х6 мм,595,0,0,0,595
56554,2.6.3,627,0,10,24,593
66430,Монтаж плит ПДН,1234,0,614,28,592
278457,Машинист сваебоя,592,0,0,0,592
2637,1.25,748,9,102,46,591
8308,17.1.1,633,0,41,1,591
278502,Погружение свай Д 159х6 мм,589,0,0,0,589
56357,9.3.1,604,0,14,1,589
282829,Устройство отмостки из бетона,589,0,0,0,589
271791,1.3.1.2,588,0,0,0,588
748,17.2,810,27,47,149,587
284059,Подача напряжения на ПС,587,0,0,0,587
283963,Устройство ж.б. площадки,587,0,0,0,587
58187,Подвеска проводов,601,0,12,3,586
275789,Тепловая изоляция,614,0,0,28,586
278496,Емкость сбора конденсата V=5м3; Емкость отработанного масла V=5м3,584,0,0,0,584
272051,1.2.2.2,584,0,0,0,584
272634,"Подрядчик: ООО ""НГСК""",583,0,0,0,583
281734,Изоляция наружной поверхности колодца Ду 720 мм,582,0,0,0,582
281727,Изоляция наружной поверхности колодца Ду 1020 мм,582,0,0,0,582
281726,Огрунтовка внутренней поверхности колодца грунт-шпатлевкой ЭП-0010 (в 2 слоя),582,0,0,0,582
281719,Монтаж огневого предохранителя ПО-100 ХЛ1 Ду.100мм,582,0,0,0,582
281713,Монтаж стоек из трубы Д 159х6 мм,582,0,0,0,582
281704,Монтаж полупогружного электронасосного агрегата,582,0,0,0,582
271691,1.3.2.2,582,0,0,0,582
281692,Монтаж балок коробчатого сечения,582,0,0,0,582
272225,Машинист МБШ,582,0,0,0,582
7352,1.1.13,604,0,6,19,579
2678,к-т,873,8,120,167,578
278115,"Погружение свай Д 325х8 мм, Д 159х6 мм",578,0,0,0,578
278125,"Погружение свай Д 219х6 мм, Д 159х6 мм",578,0,0,0,578
120065,Автокран 25тн,587,0,7,3,577
272730,"Узел запорной арматуры №4  ПК 179+01,03",577,0,0,0,577
4511,1.16.1,720,0,123,21,576
4291,1.15.1,732,0,134,22,576
4372,1.13.1,746,0,142,28,576
4444,1.10.1,763,0,163,24,576
4338,1.12.1,747,0,149,22,576
4582,1.11.1,764,0,164,24,576
4185,1.14.1,739,0,141,22,576
8293,10.1.4,619,0,26,17,576
56421,2.5.4,649,0,9,64,576
6219,22,980,0,252,153,575
278491,Погружение свай Д 219х6 мм,575,0,0,0,575
4539,1.19.1,692,0,118,0,574
4193,1.23.1,682,0,108,0,574
4220,1.15.2,690,0,95,21,574
4636,1.22.1,680,0,106,0,574
4787,1.20.1,688,0,114,0,574
56847,2.6.5,591,0,9,8,574
4474,1.17.1,703,0,121,8,574
4293,1.21.1,682,0,108,0,574
4349,1.13.2,674,0,92,8,574
4705,1.9.3,673,0,79,20,574
4287,1.12.2,698,0,102,22,574
4743,1.13.3,650,0,68,8,574
56641,2.6.4,618,0,9,35,574
10346,Прожекторные мачты,637,0,63,0,574
4318,1.11.2,718,0,120,24,574
61794,3.13,736,0,8,154,574
272284,Трубовоз,582,0,0,9,573
444,8.5,922,26,68,255,573
204527,1.2.1.3,573,0,1,0,572
272221,Рабочий,580,0,0,8,572
4473,20,1047,0,289,188,570
278131,Монтаж металлических балок из двутавра и швеллера,570,0,0,0,570
282219,Уплотнение грунта гравием,568,0,0,0,568
282221,Монтаж траверс из 2х швеллеров,568,0,0,0,568
281721,Монтаж комплектной двухтрансформаторной подстанции,568,0,0,0,568
282218,Монтаж стоек из труб,568,0,0,0,568
272743,Строительство газопровода,568,0,0,0,568
553,10.5,864,25,60,212,567
665,24.1,718,13,30,109,566
284938,ПНР БКУ поз.1.1,566,0,0,0,566
2047,Испытание трубопроводов,1299,1,700,32,566
272250,Самосвал 20 т,566,0,0,0,566
57093,2.9.1,596,0,11,20,565
56902,2.9.3,598,0,11,22,565
56572,2.9.2,596,0,11,20,565
271997,1.2.3.1,570,0,0,6,564
272342,"ГТЭС на 24 МВт  ""Шингинская""",564,0,0,0,564
6423,2.1.8,591,0,13,14,564
272337,Договор от 25.12.2014 № ВСТ-14/07100/667/Р ,564,0,0,0,564
272345,"Подрядчик: ООО ""Стройэлектромонтаж""",564,0,0,0,564
5968,2.1.9,586,0,9,13,564
272334,"Недельно (суточный)-месячный план-график выполнения работ по объекту: ""Строительство ГТЭС, установленной мощностью 24 МВт и отводящей линии ВЛ 35 кВ на Шингинском месторождении, для нужд энергообеспечения объектов нефтедобычи ООО ""Газпромнефть-Восток""",564,0,0,0,564
284969,Прожекторная мачта ПМ1 (существующая),563,0,0,0,563
284976,Устройство основания толщиной 15 см из щебня фракции 40-70 мм,563,0,0,0,563
284968,Подвеска провода СИП-3 1х95 мм2,563,0,0,0,563
284979,Подвеска проводов А-95,563,0,0,0,563
284978,Монтаж разъединителя РЛНД1-10Б/400 УХЛ1,563,0,0,0,563
46910,Свайные работы,1560,0,997,0,563
284977,Монтаж ЩП-В,563,0,0,0,563
284975,Прожекторная мачта ПМ2 (существующая),563,0,0,0,563
284974,Устройство противозаиливающего слоя из щебня фр.5-10,563,0,0,0,563
90350,Устройство ворот,593,0,30,0,563
284973,Монтаж металлических плакатов,563,0,0,0,563
284972,Монтаж ЩП-Е,563,0,0,0,563
284971,"Устройство выравнивающего слоя толщиной 0,15м из щебня",563,0,0,0,563
284970,Устройство выравнивающего слоя из цементно-песчаной смеси 12%,563,0,0,0,563
272262,Автомобиль вахтовый,592,0,0,30,562
271194,КТПБ,562,0,0,0,562
1215,13.4,825,23,40,200,562
9428,Водитель самосвала,585,0,2,22,561
278594,Покрытие поверхности изоляции трубопроводов сталью оцинкованной,561,0,0,0,561
271357,Блок компрессорной установки поз. 1.2,561,0,0,0,561
1803,июнь,657,2,21,73,561
60208,7.1.8,585,0,10,15,560
57041,2.7.4,600,0,9,31,560
273658,Инженер  ПТО,560,0,0,0,560
11725,1.19.2,655,0,97,0,558
273688,Диспетчер по транспорту,558,0,0,0,558
275796,Погружение сваи,558,0,0,0,558
159420,3.8.2,577,0,4,16,557
282581,Монтаж блока предохранительных клапанов с переключающими устройствами,557,0,0,0,557
157931,3.8.1,578,0,4,17,557
283657,Монтаж оборудования и материалов,556,0,0,0,556
278503,Молниеотвод (2 шт),555,0,0,0,555
286130,Планировка площадей механизированным способом,555,0,0,0,555
282707,Монтаж воздушного охлаждения этиленгликоля АВО,554,0,0,0,554
8280,8.1.12,568,0,4,10,554
5441,1.9.5,610,0,40,17,553
203578,3.8.3,557,0,1,3,553
56745,13.2.2,570,0,17,0,553
5403,1.9.4,621,0,51,17,553
157924,3.9.1,574,0,3,18,553
203638,3.8.4,557,0,1,3,553
272416,Машинист А.крана,552,0,0,0,552
56487,3.6.5,569,0,9,8,552
2536,1.27,706,9,102,44,551
4342,1.12.4,605,0,46,8,551
834,25.1,697,12,19,116,550
272338,"к договору  №    ВСТ-14/07100/667/Р  от ""25""декабря 2015_г",550,0,0,0,550
4808,1.8.4,638,0,67,21,550
43389,8.3.1,580,0,8,22,550
56493,2.6.6,564,0,8,8,548
281710,Монтаж навеса из двутавра и швеллера,548,0,0,0,548
281741,Монтаж емкости с внутренним подогревателем и гидрозатвором,548,0,0,0,548
281742,Изготовление колодца из стальной трубы Ду 720х10мм,548,0,0,0,548
281724,Изготовление колодца из стальной трубы Ду 1020х10мм,548,0,0,0,548
281694,Устройство плит дорожных,548,0,0,0,548
281695,Монтаж емкости подземной дренажной V-5м3,548,0,0,0,548
281738,"Монтаж поддона для бочек металлического, габариты 1200х1200х300мм",548,0,0,0,548
4756,1.24.1,655,0,107,0,548
281699,Монтаж молниеотводов,550,0,0,2,548
281744,"Монтаж блока дозирования метанола, в комплекте: с двумя дозировочными насосами",548,0,0,0,548
285313,"Устройство обочин толщиной 0,14 м из щебня фр.40-70",548,0,0,0,548
281737,Устройство седловидных фундаментов,548,0,0,0,548
4335,1.20.2,641,0,93,0,548
281700,Монтаж ёмкости подземной дренажной V-16м3,548,0,0,0,548
281732,Устройство подстилающих слоев песчаных,548,0,0,0,548
281707,Обратная засыпка песком,548,0,0,0,548
176067,1.4.1.2,549,0,2,0,547
176048,1.4.1.1,550,0,3,0,547
272610,1.4.1.1.1,547,0,0,0,547
272565,1.1.3.3,546,0,0,0,546
272737,Водитель вахтовки,546,0,0,0,546
4433,1.10.2,700,0,117,38,545
4644,1.16.2,654,0,88,21,545
60717,Молниеотвод,586,0,16,25,545
272521,Факельная установка,545,0,0,0,545
4187,1.14.4,592,0,48,0,544
285333,ПНР БКУ поз.1.1 под нагрузкой,544,0,0,0,544
4667,1.18.3,610,0,67,0,543
56393,2.9.4,586,0,10,33,543
4221,1.18.1,659,0,117,0,542
4398,1.14.2,669,0,106,21,542
4248,1.17.2,640,0,90,8,542
4262,1.15.3,633,0,70,21,542
4774,1.18.2,631,0,89,0,542
6989,1.15.4,598,0,48,8,542
4635,1.12.3,625,0,75,8,542
156516,3.10.1,546,0,1,4,541
273646,3.12.3,547,0,0,6,541
273627,3.12.2,547,0,0,6,541
273629,3.12.1,547,0,0,6,541
203741,3.9.4,546,0,1,4,541
157065,3.9.3,561,0,2,18,541
271344,3.2.1.1,542,0,0,1,541
273673,3.11.1,557,0,0,16,541
157828,3.9.2,562,0,3,18,541
739,24.2,670,13,24,95,538
272219,Плазменная резка,537,0,0,0,537
74210,Бетоносмеситель,588,0,39,12,537
285843,Выполнение МСГ,536,0,0,0,536
4702,1.12.6,568,0,25,8,535
7979,11.2.1,574,0,34,5,535
5327,1.9.6,565,0,25,5,535
281714,Окраска внутренней поверхности колодца эмалями ЭП-5116 (в 3 слоя),534,0,0,0,534
4328,1.11.3,627,0,83,10,534
4440,1.22.2,612,0,78,0,534
190427,Установка бортовых камней,546,0,12,0,534
57483,Монтажник  КИПиА,547,0,13,0,534
278524,Погружение свай Д 426х9 мм,533,0,0,0,533
278499,"Погружение свай Д 159х6 мм, 219х6 мм",533,0,0,0,533
8200,6.4.1,588,0,11,44,533
58197,Фельдшер,596,0,53,11,532
272591,1.3.1.1.2,532,0,0,0,532
157158,3.5.5,533,0,1,1,531
285340,Монтаж электрических обогревателей,531,0,0,0,531
273619,3.5.6,531,0,0,0,531
56532,2.8.4,572,0,9,32,531
