,word,total_count,СМГ Зима,СМГ Мессояха,СМГ Н.Порт,Томский интегрированный проект
174218,монтажплощадокснастиломиограждением,665.0,0.0,0.0,0.0,665.0
3811,окраскаметаллическихогрунтованныхповерхностейэмальюпф-115,665.0,0.0,1.0,0.0,664.0
171831,огрунтовкаметаллическихповерхностейзаодинразгрунтовкойгф-017,664.0,0.0,0.0,0.0,664.0
169792,устройствосвайныхфундаментов,672.0,0.0,0.0,10.0,662.0
177149,монтажогражденияизуголкасеткииарматуры,661.0,0.0,0.0,0.0,661.0
177167,монтажогражденияпространстваподблокомизуголкасеткииарматуры,661.0,0.0,0.0,0.0,661.0
177156,монтажбалкииздвухуголков,661.0,0.0,0.0,0.0,661.0
177127,монтажметаллическихкалиток,661.0,0.0,0.0,0.0,661.0
177166,монтажтраверскоробчатогосечения,661.0,0.0,0.0,0.0,661.0
68026,монтажкипиа,759.0,0.0,3.0,98.0,658.0
170499,автокрановщик,657.0,0.0,0.0,0.0,657.0
170486,водительавтомобиля,653.0,0.0,0.0,0.0,653.0
37704,экскаваторщик,655.0,0.0,2.0,0.0,653.0
3424,длительность,716.0,0.0,44.0,20.0,652.0
36807,автосамосвал,783.0,0.0,16.0,117.0,650.0
169753,камазполуприцеп,650.0,0.0,0.0,0.0,650.0
169768,корчевкарасчисткакоридора,650.0,0.0,0.0,0.0,650.0
179319,пнравтоматизации,649.0,0.0,0.0,0.0,649.0
4215,монтажкровельногопокрытияизпрофилированноголиста,654.0,0.0,7.0,0.0,647.0
177147,монтажэлектрическихполок,645.0,0.0,0.0,0.0,645.0
177155,монтажкабельныхлотковикоробов,645.0,0.0,0.0,0.0,645.0
177145,монтажэлектрическихстоек,645.0,0.0,0.0,0.0,645.0
174097,договорвст-15/07100/448/рот081215г,643.0,0.0,0.0,0.0,643.0
169435,блоккомпрессорнойустановкипоз12,643.0,0.0,0.0,0.0,643.0
174246,кдоговорувст-15/07100/448/рот081215г,643.0,0.0,0.0,0.0,643.0
177132,монтажстальныхводопроводныхтруб219х6мм,641.0,0.0,0.0,0.0,641.0
177148,устройствощебеночногооснованияподколодцы,641.0,0.0,0.0,0.0,641.0
177125,устройствопесчаногооснованияподтрубопроводыh-015м,641.0,0.0,0.0,0.0,641.0
177139,монтажогневогопредохранителяпо-100хл1ду100мм,641.0,0.0,0.0,0.0,641.0
3842,устройствокалиток,655.0,0.0,1.0,17.0,637.0
178912,антикоррозийнаяизоляциянадземныхтрубопроводов,635.0,0.0,0.0,0.0,635.0
170497,машинистсп-49,634.0,0.0,0.0,0.0,634.0
170485,механиклинейный,634.0,0.0,0.0,0.0,634.0
170489,машинистмрк750,634.0,0.0,0.0,0.0,634.0
178024,устройствожелезобетонныхфундаментов,633.0,0.0,0.0,0.0,633.0
178037,погружениесвайизтруб108х6мм,633.0,0.0,0.0,0.0,633.0
4126,стык,754.0,0.0,28.0,93.0,633.0
178846,обеспеченностьтрудовымиресурсами,632.0,0.0,0.0,0.0,632.0
178848,обеспеченностьтехникой,632.0,0.0,0.0,0.0,632.0
180487,персоналзадействованныйнаустранениизамечаний,630.0,0.0,0.0,0.0,630.0
169393,камаздлинномер,629.0,0.0,0.0,0.0,629.0
177602,устройствогравийно-песчанойподготовки,627.0,0.0,0.0,0.0,627.0
177603,уплотнениегрунтагравием,627.0,0.0,0.0,0.0,627.0
177604,устройствожбплощадки,627.0,0.0,0.0,0.0,627.0
170624,лесоруб,625.0,0.0,0.0,0.0,625.0
174490,блокприточнойвентиляции,624.0,0.0,0.0,0.0,624.0
170566,трубопроводыитехнологическоеоборудование,623.0,0.0,0.0,0.0,623.0
170422,факельнаяустановка,623.0,0.0,0.0,0.0,623.0
170548,н873тт86,623.0,0.0,0.0,0.0,623.0
170605,строительныеработыпродувочнойсвечиимолниеотвода,623.0,0.0,0.0,0.0,623.0
171163,узелзапорнойарматуры№6пк321+35,622.0,0.0,0.0,0.0,622.0
169417,газокомпрессорнаястанция(гкс)внешнеготранспорташингинскогоместорождения2этапстроительства,617.0,0.0,0.0,0.0,617.0
172060,антикоррозионнаяизоляциянадземныхтрубопроводов,616.0,0.0,0.0,0.0,616.0
178893,сборкаимонтажвоздухозаборнойтрубы,607.0,0.0,0.0,0.0,607.0
178887,монтажбалокизшвеллера,607.0,0.0,0.0,0.0,607.0
178884,воздухозаборнаятруба,607.0,0.0,0.0,0.0,607.0
41912,монтажплощадокснастилом,617.0,0.0,10.0,0.0,607.0
178880,площадкиобслуживанияпм5пм8,607.0,0.0,0.0,0.0,607.0
178878,устройствобетонныхфундаментов,607.0,0.0,0.0,0.0,607.0
86560,сетипожарнойсигнализации,617.0,0.0,2.0,9.0,606.0
171258,86уа3660,600.0,0.0,0.0,0.0,600.0
171184,86хк0193,600.0,0.0,0.0,0.0,600.0
171196,дизельнаяэлекторстанцияairmansdg–150s,600.0,0.0,0.0,0.0,600.0
169447,установкаограничительныхстолбиков,598.0,0.0,0.0,0.0,598.0
169519,постоянныйпереездчерезтрубопроводооовтк,598.0,0.0,0.0,0.0,598.0
169606,планировкаоткосовиполотна,598.0,0.0,0.0,0.0,598.0
179437,запрошедшуюнеделю,598.0,0.0,0.0,0.0,598.0
172374,тепловаяизоляцияотборногоустройства,597.0,0.0,0.0,0.0,597.0
172216,автоматизацияузлазапорнойарматурыуза№2пк70+30,597.0,0.0,0.0,0.0,597.0
172052,монтажтехнологическихтрубопроводовиоборудования№1пк65+81,597.0,0.0,0.0,0.0,597.0
171821,узелзапускасодпк3+4830,597.0,0.0,0.0,0.0,597.0
172157,устройствоизоляцииузласпу,597.0,0.0,0.0,0.0,597.0
172168,автоматизацияузлазапорнойарматурыуза№3пк169+4594,597.0,0.0,0.0,0.0,597.0
172533,изоляциятрубопроводовматамиминераловатнымипрошивными,597.0,0.0,0.0,0.0,597.0
172256,строительныеработысепаратора-пробкоуловителяузелприемасодсовмещенныйсспупк346+6900,597.0,0.0,0.0,0.0,597.0
171859,автоматизацияузлазапорнойарматуры№1пк65+8191,597.0,0.0,0.0,0.0,597.0
174290,автокранкамаз,598.0,0.0,0.0,1.0,597.0
178771,изоляциястальныхводопроводныхтруб219х6мм,595.0,0.0,0.0,0.0,595.0
169859,рабочий,603.0,0.0,0.0,8.0,595.0
174433,машинистсваебоя,592.0,0.0,0.0,0.0,592.0
8689,монтажплитпдн,1241.0,0.0,619.0,30.0,592.0
169439,блоккомпрессорнойустановкипоз11,589.0,0.0,0.0,0.0,589.0
174481,погружениесвайд159х6мм,589.0,0.0,0.0,0.0,589.0
178097,устройствоотмосткиизбетона,589.0,0.0,0.0,0.0,589.0
170151,машинистмбш,588.0,0.0,0.0,0.0,588.0
178883,бетонированиеоснованияколодцевизбетона,587.0,0.0,0.0,0.0,587.0
178908,подачанапряжениянапс,587.0,0.0,0.0,0.0,587.0
173243,тепловаяизоляция,618.0,0.0,0.0,32.0,586.0
33318,подвескапроводов,601.0,0.0,12.0,3.0,586.0
173333,бетоннаяплощадка,585.0,0.0,0.0,0.0,585.0
170464,"подрядчик:ооо""нгск""",583.0,0.0,0.0,0.0,583.0
177131,монтажполупогружногоэлектронасосногоагрегата,582.0,0.0,0.0,0.0,582.0
177137,изоляциянаружнойповерхностиколодцаду1020мм,582.0,0.0,0.0,0.0,582.0
177165,монтажстоекизтрубыд159х6мм,582.0,0.0,0.0,0.0,582.0
177130,монтажбалоккоробчатогосечения,582.0,0.0,0.0,0.0,582.0
177158,изоляциянаружнойповерхностиколодцаду720мм,582.0,0.0,0.0,0.0,582.0
177135,огрунтовкавнутреннейповерхностиколодцагрунт-шпатлевкойэп-0010(в2слоя),582.0,0.0,0.0,0.0,582.0
2102,к-т,960.0,8.0,202.0,172.0,578.0
174213,погружениесвайд219х6ммд159х6мм,578.0,0.0,0.0,0.0,578.0
174243,погружениесвайд325х8ммд159х6мм,578.0,0.0,0.0,0.0,578.0
556,автокран25тн,725.0,3.0,35.0,110.0,577.0
170592,узелзапорнойарматуры№4пк179+0103,577.0,0.0,0.0,0.0,577.0
174462,погружениесвайд219х6мм,575.0,0.0,0.0,0.0,575.0
7576,прожекторныемачты,644.0,0.0,69.0,1.0,574.0
40283,гтт,574.0,0.0,1.0,0.0,573.0
170250,трубовоз,582.0,0.0,0.0,9.0,573.0
174216,монтажблокаконтейнеракомпрессорнойустановки,572.0,0.0,0.0,0.0,572.0
172000,окраскаметаллоконструкцийвышеуровняземлиэмальюпф-115,570.0,0.0,0.0,0.0,570.0
174236,монтажметаллическихбалокиздвутавраишвеллера,570.0,0.0,0.0,0.0,570.0
170457,ожидаетсяпоставкаматериала,569.0,0.0,0.0,0.0,569.0
177150,монтажкомплектнойдвухтрансформаторнойподстанции,568.0,0.0,0.0,0.0,568.0
177599,монтажтраверсиз2хшвеллеров,568.0,0.0,0.0,0.0,568.0
170553,строительствогазопровода,568.0,0.0,0.0,0.0,568.0
177600,монтажстоекизтруб,568.0,0.0,0.0,0.0,568.0
3081,бурениелидерныхскважин,1557.0,0.0,983.0,7.0,567.0
170216,самосвал20т,566.0,0.0,0.0,0.0,566.0
1661,испытаниетрубопроводов,1300.0,1.0,700.0,33.0,566.0
179445,пнрбкупоз11,566.0,0.0,0.0,0.0,566.0
52623,бетоносмеситель,616.0,0.0,39.0,12.0,565.0
170311,"гтэсна24мвт""шингинская""",564.0,0.0,0.0,0.0,564.0
170263,"недельно(суточный)-месячныйплан-графиквыполненияработпообъекту:""строительствогтэсустановленноймощностью24мвтиотводящейлиниивл35квнашингинскомместорождениидлянуждэнергообеспеченияобъектовнефтедобычиооо""газпромнефть-восток""",564.0,0.0,0.0,0.0,564.0
170321,договорот25122014№вст-14/07100/667/р,564.0,0.0,0.0,0.0,564.0
170270,"подрядчик:ооо""стройэлектромонтаж""",564.0,0.0,0.0,0.0,564.0
179460,монтажразъединителярлнд1-10б/400ухл1,563.0,0.0,0.0,0.0,563.0
179456,монтажметаллическихплакатов,563.0,0.0,0.0,0.0,563.0
179457,устройствооснованиятолщиной15смизщебняфракции40-70мм,563.0,0.0,0.0,0.0,563.0
179455,устройствовыравнивающегослояизцементно-песчанойсмеси12%,563.0,0.0,0.0,0.0,563.0
179458,устройствовыравнивающегослоятолщиной015мизщебня,563.0,0.0,0.0,0.0,563.0
179454,прожекторнаямачтапм2(существующая),563.0,0.0,0.0,0.0,563.0
179461,прожекторнаямачтапм1(существующая),563.0,0.0,0.0,0.0,563.0
179462,подвескапроводова-95,563.0,0.0,0.0,0.0,563.0
179453,устройствопротивозаиливающегослояизщебняфр5-10,563.0,0.0,0.0,0.0,563.0
179452,монтажщп-е,563.0,0.0,0.0,0.0,563.0
179451,монтажщп-в,563.0,0.0,0.0,0.0,563.0
179459,подвескапроводасип-31х95мм2,563.0,0.0,0.0,0.0,563.0
24187,свайныеработы,1596.0,0.0,1033.0,0.0,563.0
51835,устройствоворот,593.0,0.0,30.0,0.0,563.0
171818,подъездl-162м(узелприемасодпк346+69),562.0,0.0,0.0,0.0,562.0
172258,строительныеработыузлазапуска(узелзапускасодпк3+4830),562.0,0.0,0.0,0.0,562.0
170230,автомобильвахтовый,592.0,0.0,0.0,30.0,562.0
1753,захоронениелесопорубочныхостатков,567.0,5.0,0.0,0.0,562.0
178636,монтажоборудованияиматериалов,562.0,0.0,0.0,0.0,562.0
169424,ктпб,562.0,0.0,0.0,0.0,562.0
172275,сдачаработсконтрольнымиизмерениямидляканалаодного,561.0,0.0,0.0,0.0,561.0
171749,проверкамонтажасистемыпереднастройкой,561.0,0.0,0.0,0.0,561.0
171758,настройкаканаловвещаниямеждудвумяоконечнымистанциями,561.0,0.0,0.0,0.0,561.0
6767,водительсамосвала,585.0,0.0,2.0,22.0,561.0
171284,диспетчерпотранспорту,558.0,0.0,0.0,0.0,558.0
8432,погружениесваи,561.0,0.0,3.0,0.0,558.0
827,расчисткаотлеса,559.0,2.0,0.0,0.0,557.0
177938,монтажблокапредохранительныхклапановспереключающимиустройствами,557.0,0.0,0.0,0.0,557.0
179941,планировкаплощадеймеханизированнымспособом,555.0,0.0,0.0,0.0,555.0
174456,молниеотвод(2шт),555.0,0.0,0.0,0.0,555.0
178026,монтажвоздушногоохлажденияэтиленгликоляаво,554.0,0.0,0.0,0.0,554.0
170337,машинистакрана,552.0,0.0,0.0,0.0,552.0
170290,"кдоговору№вст-14/07100/667/рот""25""декабря2015г",550.0,0.0,0.0,0.0,550.0
179542,устройствообочинтолщиной014мизщебняфр40-70,548.0,0.0,0.0,0.0,548.0
177146,монтажметаллическихбалокиздвутаврашвеллера,548.0,0.0,0.0,0.0,548.0
177128,устройствоседловидныхфундаментов,548.0,0.0,0.0,0.0,548.0
177168,изготовлениеколодцаизстальнойтрубыду1020х10мм,548.0,0.0,0.0,0.0,548.0
177157,монтажёмкостиподземнойдренажнойv-16м3,548.0,0.0,0.0,0.0,548.0
177136,монтажподдонадлябочекметаллическогогабариты1200х1200х300мм,548.0,0.0,0.0,0.0,548.0
177134,монтажнавесаиздвутавраишвеллера,548.0,0.0,0.0,0.0,548.0
177153,устройствоподстилающихслоевпесчаных,548.0,0.0,0.0,0.0,548.0
177140,изготовлениеколодцаизстальнойтрубыду720х10мм,548.0,0.0,0.0,0.0,548.0
177160,монтажмолниеотводов,550.0,0.0,0.0,2.0,548.0
177161,обратнаязасыпкапеском,548.0,0.0,0.0,0.0,548.0
177126,монтажемкостисвнутреннимподогревателемигидрозатвором,548.0,0.0,0.0,0.0,548.0
177154,монтажемкостиподземнойдренажнойv-5м3,548.0,0.0,0.0,0.0,548.0
177142,монтажблокадозированияметанолавкомплекте:сдвумядозировочныминасосами,548.0,0.0,0.0,0.0,548.0
177143,устройствоплитдорожных,548.0,0.0,0.0,0.0,548.0
170585,водительвахтовки,546.0,0.0,0.0,0.0,546.0
34661,молниеотвод,586.0,0.0,16.0,25.0,545.0
179561,пнрбкупоз11поднагрузкой,544.0,0.0,0.0,0.0,544.0
169972,свайныйростверк,542.0,0.0,0.0,0.0,542.0
170198,плазменнаярезка,537.0,0.0,0.0,0.0,537.0
97246,линейнаячастьтрубопровода,541.0,0.0,4.0,0.0,537.0
179683,выполнениемсг,536.0,0.0,0.0,0.0,536.0
112774,установкабортовыхкамней,546.0,0.0,12.0,0.0,534.0
177141,окраскавнутреннейповерхностиколодцаэмалямиэп-5116(в3слоя),534.0,0.0,0.0,0.0,534.0
174487,погружениесвайд159х6мм219х6мм,533.0,0.0,0.0,0.0,533.0
174466,погружениесвайд426х9мм,533.0,0.0,0.0,0.0,533.0
33275,фельдшер,596.0,0.0,53.0,11.0,532.0
171779,устройстводорожныхпокрытийизсборныхжелезобетонныхплитпрямоугольныхплощадьюсвыше105м2,531.0,0.0,0.0,0.0,531.0
179566,монтажвнутриблочныхтрубныхлиний,531.0,0.0,0.0,0.0,531.0
179567,монтажэлектрическихобогревателей,531.0,0.0,0.0,0.0,531.0
170305,площадкадляразмещениягту1-4поз111-114погп,530.0,0.0,0.0,0.0,530.0
179570,монтажскруббера,530.0,0.0,0.0,0.0,530.0
23259,монтажсветильников,655.0,0.0,70.0,55.0,530.0
172197,пнркипиаэлектроснабжения,529.0,0.0,0.0,0.0,529.0
170030,насоснаяпожаротушения,531.0,0.0,0.0,2.0,529.0
170492,рекультивацияземельвотведеннойполосестроительства,528.0,0.0,0.0,0.0,528.0
170502,монтажпроводагрозотроса,528.0,0.0,0.0,0.0,528.0
70792,вагон-столовая,534.0,0.0,3.0,3.0,528.0
170234,склад-контейнер,528.0,0.0,0.0,0.0,528.0
7585,вагон-сушилка,600.0,0.0,57.0,15.0,528.0
170233,вагондом8местныйнаколёсах,528.0,0.0,0.0,0.0,528.0
170239,сварочныйаппарат220,528.0,0.0,0.0,0.0,528.0
170226,сак(дэс100квт),528.0,0.0,0.0,0.0,528.0
170236,вагон-баня,528.0,0.0,0.0,0.0,528.0
170235,ёмкостьмобильногопаркагсм(2х503х60=280м3),528.0,0.0,0.0,0.0,528.0
170232,вагон-мастер,528.0,0.0,0.0,0.0,528.0
170224,ёмкостьдляводы3м3,528.0,0.0,0.0,0.0,528.0
169623,монтажнавесногооборудования,527.0,0.0,0.0,0.0,527.0
171514,монтажникжбконструкций,526.0,0.0,0.0,0.0,526.0
171515,инженерпокомплектации,526.0,0.0,0.0,0.0,526.0
177129,монтажстоекизтрубдиам159х6мм,526.0,0.0,0.0,0.0,526.0
177124,монтажметаллическихбалокиздвутаврашвеллерауголка,526.0,0.0,0.0,0.0,526.0
177169,изготовлениемолниеотводов,526.0,0.0,0.0,0.0,526.0
98346,монтажблокаприточнойвентиляции,530.0,0.0,4.0,0.0,526.0
169525,о681кт70,525.0,0.0,0.0,0.0,525.0
172575,огрунтовканадземныхтрубопроводовза1разгрунтовкойгф-021,525.0,0.0,0.0,0.0,525.0
169886,монтажметаллическихконструкций,534.0,0.0,0.0,9.0,525.0
174101,устройстванасыпи1группы,525.0,0.0,0.0,0.0,525.0
174095,устройствонасыпигрунта2группы,525.0,0.0,0.0,0.0,525.0
172045,окрасканадземныхтрубопроводовкраскойбт-177в2слоя,525.0,0.0,0.0,0.0,525.0
172880,пнрглавногоэлектродвигателя,525.0,0.0,0.0,0.0,525.0
37683,самосвалкамаз,619.0,0.0,73.0,23.0,523.0
170599,узелзапорнойарматуры№3пк169+4594,523.0,0.0,0.0,0.0,523.0
177940,монтажсепараторагазового(приемного)сгв,523.0,0.0,0.0,0.0,523.0
177939,монтажсепараторагазового(концевого)сгв,523.0,0.0,0.0,0.0,523.0
169377,установказнаковнаметаллическихстойках,522.0,0.0,0.0,0.0,522.0
179552,"ооо""глобалтехэкспорт""",521.0,0.0,0.0,0.0,521.0
170282,кабельныеэстакады,539.0,0.0,0.0,18.0,521.0
170279,эл14-эл7ргсн100,521.0,0.0,0.0,0.0,521.0
169604,площадкатехнологическогооборудования,520.0,0.0,0.0,0.0,520.0
170692,сборкаимонтажмолниеотвода,519.0,0.0,0.0,0.0,519.0
33040,дефектоскопист,751.0,0.0,168.0,66.0,517.0
170505,"вл-35кв""ответвлениеотсуществующейвл-35кв""шингинская-лугинецкая""напс-35кв""нижнелугинецкая""",516.0,0.0,0.0,0.0,516.0
1557,монтажкалитки,576.0,1.0,50.0,9.0,516.0
170504,монтажблокбоксазру-6кв,516.0,0.0,0.0,0.0,516.0
170503,монтажпрожекторноймачтыпмс-325,516.0,0.0,0.0,0.0,516.0
170512,устройствовременнойподъезднойдороги,516.0,0.0,0.0,0.0,516.0
170481,договорвст-14/07000/674/рот251214г,516.0,0.0,0.0,0.0,516.0
170500,прокладкапроводов,516.0,0.0,0.0,0.0,516.0
170496,"выходавл-6квскру-6квпс-35/6кв""нижнелугинецкая""кдействующимэлектрическимсетям",516.0,0.0,0.0,0.0,516.0
16489,благоустройствотерритории,534.0,0.0,18.0,0.0,516.0
170494,уаз(7местный),516.0,0.0,0.0,0.0,516.0
170513,"пс35/6кв""западно-лугинецкая""",516.0,0.0,0.0,0.0,516.0
170462,"выходавл-6квскру-6квпс-35/6кв""западно-лугинецкая""кдействующимэлектрическимсетям",516.0,0.0,0.0,0.0,516.0
170480,устройствоподъезда,516.0,0.0,0.0,0.0,516.0
147563,монтажнасоса,540.0,0.0,12.0,12.0,516.0
170466,растаскиваниесвайпопикетам,516.0,0.0,0.0,0.0,516.0
170470,камазарок,516.0,0.0,0.0,0.0,516.0
73612,монтажтрансформаторов,544.0,0.0,5.0,23.0,516.0
170465,устройствоплощадкидляскладированияматериалов,516.0,0.0,0.0,0.0,516.0
170471,монтажпорталаприемавл35кв,516.0,0.0,0.0,0.0,516.0
170473,устройствомонтажныхплощадок,516.0,0.0,0.0,0.0,516.0
170475,монтажблокбоксазру-35кв,516.0,0.0,0.0,0.0,516.0
170490,уралатз,516.0,0.0,0.0,0.0,516.0
170476,устройствопротивопожарныхводоемовv=108м3,516.0,0.0,0.0,0.0,516.0
170510,маnсамосвал,516.0,0.0,0.0,0.0,516.0
169816,монолитныйфундамент,516.0,0.0,0.0,0.0,516.0
170478,мрк750,516.0,0.0,0.0,0.0,516.0
35409,монтажблокбокса,540.0,0.0,3.0,21.0,516.0
133861,расключениесиловыхкабелей,1062.0,0.0,548.0,0.0,514.0
5803,монтажплощадки,517.0,0.0,4.0,0.0,513.0
172170,окончательнаяпланировкаплощадейбульдозерами,512.0,0.0,0.0,0.0,512.0
170341,электронныйтахеометр,511.0,0.0,0.0,0.0,511.0
170342,стационарнаяреммастерская,511.0,0.0,0.0,0.0,511.0
170349,забивкасвайс2(159х6х5700),511.0,0.0,0.0,0.0,511.0
170421,монтажкомпрессорногоагрегата,511.0,0.0,0.0,0.0,511.0
169527,огнезащитноепокрытиенесущихметаллическихконструкций(балок)материаломогнезащитным«огракс-мск»,511.0,0.0,0.0,0.0,511.0
170394,погружениесвайсв2(108х6х6350),511.0,0.0,0.0,0.0,511.0
170360,монтажвходногосепараторагаза,511.0,0.0,0.0,0.0,511.0
170361,основаниеизплит,511.0,0.0,0.0,0.0,511.0
170424,погружениесвайсв3(108х6х5590),511.0,0.0,0.0,0.0,511.0
170364,погружениесвайсв1(219х6х9680),511.0,0.0,0.0,0.0,511.0
170376,монтажбалокподэстакаду,511.0,0.0,0.0,0.0,511.0
170378,сборкаимонтажмачты,517.0,0.0,0.0,6.0,511.0
170412,монтажблоковкру-35кв,511.0,0.0,0.0,0.0,511.0
4119,монтажблока,556.0,0.0,11.0,34.0,511.0
178550,устройствоподсыпкиизгпсподотмосткуколодцев,510.0,0.0,0.0,0.0,510.0
178554,устройствобетоннойотмосткидляколодцевизбетонаклассав15,510.0,0.0,0.0,0.0,510.0
172469,установкастальныхотдельностоящихмолниеотводовсошпилем,509.0,0.0,0.0,0.0,509.0
172590,устройствопереезда(узелприемасодпк346+69),509.0,0.0,0.0,0.0,509.0
172227,строительныеработыузелприемасодпк346+69,509.0,0.0,0.0,0.0,509.0
172053,устройствобетоннойплощадкиподпробкоуловитель,509.0,0.0,0.0,0.0,509.0
172175,дорожнаяодежда(узелприемасодпк346+69),509.0,0.0,0.0,0.0,509.0
172207,бурениескважинду700ммглубиной24м,509.0,0.0,0.0,0.0,509.0
172334,антикоррозионнаяизоляциянадземноготрубопроводадляпродувочнойсвечид114мм,509.0,0.0,0.0,0.0,509.0
172081,засыпкатраншейикотловановсперемещениемгрунта,509.0,0.0,0.0,0.0,509.0
171874,устройствозаземленияузлаприемасод,509.0,0.0,0.0,0.0,509.0
174102,вакуумнаякомпрессорнаястанцияшингинскогоместорождения,509.0,0.0,0.0,0.0,509.0
173627,"ооо""газпромнефть-восток""",508.0,0.0,0.0,0.0,508.0
68158,вагон-слесарка,515.0,0.0,7.0,0.0,508.0
173625,"зао""амк-вигас""",507.0,0.0,0.0,0.0,507.0
170530,экскаваторhitachi240,510.0,0.0,0.0,4.0,506.0
171065,"автомобиль""камаз""полуприцеп-платформа",505.0,0.0,0.0,0.0,505.0
171075,бгмнабаземтз(баровая),505.0,0.0,0.0,0.0,505.0
171072,компрессорзиф(грундарам),505.0,0.0,0.0,0.0,505.0
171076,экскаваторhitachizx-200,508.0,0.0,0.0,3.0,505.0
178882,погружениесвайизтрубы325х8мм,504.0,0.0,0.0,0.0,504.0
171898,грубаяпланировкаплощадейбульдозерами,504.0,0.0,0.0,0.0,504.0
172110,огрунтовкаметаллоконструкцийвышеуровняземлигрунтовкойгф-017р,502.0,0.0,0.0,0.0,502.0
6764,машинистдэс,527.0,0.0,8.0,17.0,502.0
169401,узелзапорнойарматуры№2пк12+4551,502.0,0.0,0.0,0.0,502.0
171503,неготоваплощадка,501.0,0.0,0.0,0.0,501.0
179479,пнрбку,501.0,0.0,0.0,0.0,501.0
169474,ангарноеукрытие,500.0,0.0,0.0,0.0,500.0
169601,антикоррозийнаяизоляциявнутреннейповерхностиколодцев,498.0,0.0,0.0,0.0,498.0
170461,легковойа/мобильmitsubishil200,498.0,0.0,0.0,0.0,498.0
34998,котельная,499.0,0.0,2.0,0.0,497.0
74579,монтажприборовиоборудования,525.0,0.0,28.0,0.0,497.0
10849,a5150,558.0,0.0,62.0,2.0,494.0
21032,a6840,561.0,0.0,63.0,4.0,494.0
10822,a7790,564.0,0.0,70.0,0.0,494.0
20381,a7980,553.0,0.0,59.0,0.0,494.0
179972,a9350,497.0,0.0,0.0,3.0,494.0
46442,a6450,498.0,0.0,4.0,0.0,494.0
10791,a5000,580.0,0.0,80.0,6.0,494.0
10873,a7840,553.0,0.0,59.0,0.0,494.0
10882,a5160,558.0,0.0,62.0,2.0,494.0
10898,a5190,566.0,0.0,66.0,6.0,494.0
180011,испытаниетрубопроводам23/157х6114х6дренажотработанногомаслаотбку-1вемкостьеп-2,494.0,0.0,0.0,0.0,494.0
10907,a9070,553.0,0.0,59.0,0.0,494.0
21012,a7860,564.0,0.0,70.0,0.0,494.0
17641,a5180,581.0,0.0,81.0,6.0,494.0
180010,изготовлениеметаллическихконструкций,494.0,0.0,0.0,0.0,494.0
12160,a6500,570.0,0.0,76.0,0.0,494.0
12181,a6980,569.0,0.0,75.0,0.0,494.0
14436,a7730,565.0,0.0,71.0,0.0,494.0
12191,a9100,553.0,0.0,59.0,0.0,494.0
49513,a6020,505.0,0.0,11.0,0.0,494.0
17740,a6060,560.0,0.0,66.0,0.0,494.0
10915,a4530,567.0,0.0,67.0,6.0,494.0
12218,a4710,587.0,0.0,87.0,6.0,494.0
49518,a6710,499.0,0.0,5.0,0.0,494.0
14351,a4780,566.0,0.0,66.0,6.0,494.0
16787,a8940,553.0,0.0,59.0,0.0,494.0
21022,a6520,568.0,0.0,74.0,0.0,494.0
17624,a9340,556.0,0.0,59.0,3.0,494.0
179986,a8580,505.0,0.0,0.0,11.0,494.0
12245,a8310,563.0,0.0,60.0,9.0,494.0
180015,a8420,494.0,0.0,0.0,0.0,494.0
16813,a5770,561.0,0.0,67.0,0.0,494.0
14297,a5990,562.0,0.0,68.0,0.0,494.0
13711,a8630,562.0,0.0,59.0,9.0,494.0
12431,a4920,570.0,0.0,70.0,6.0,494.0
12454,a4770,571.0,0.0,71.0,6.0,494.0
12508,a7030,574.0,0.0,67.0,13.0,494.0
17597,a8040,553.0,0.0,59.0,0.0,494.0
10629,a5040,566.0,0.0,72.0,0.0,494.0
12364,a4550,566.0,0.0,66.0,6.0,494.0
180016,теплоизоляциям2257х6закачкамаславбку-1(бку-2),494.0,0.0,0.0,0.0,494.0
12531,a6890,580.0,0.0,63.0,23.0,494.0
12557,a5540,561.0,0.0,67.0,0.0,494.0
46476,a5370,546.0,0.0,46.0,6.0,494.0
10618,a4700,575.0,0.0,75.0,6.0,494.0
121459,a8060,510.0,0.0,16.0,0.0,494.0
14265,a5950,561.0,0.0,67.0,0.0,494.0
12366,a8990,553.0,0.0,59.0,0.0,494.0
49551,a6310,498.0,0.0,4.0,0.0,494.0
14468,a8640,553.0,0.0,59.0,0.0,494.0
179969,монтажтрубопроводаг49/2114х6охлажденныйгазизаво-1/1(аво-1/2)блокабку-1(бку-2)вконцевойсепараторгс-2,494.0,0.0,0.0,0.0,494.0
180009,монтажтрубопроводаг49/4114х6газотблокабку-1(бку-2)ваво-1/1(аво-1/2),494.0,0.0,0.0,0.0,494.0
34057,a4420,511.0,0.0,12.0,5.0,494.0
180013,акзг41/1273х8газпослесепараторагс-1накомпримированиевблоккомпрессорнойустановки,494.0,0.0,0.0,0.0,494.0
12248,a7550,578.0,0.0,73.0,11.0,494.0
10709,a7230,567.0,0.0,72.0,1.0,494.0
20375,a6360,557.0,0.0,63.0,0.0,494.0
12251,a7390,563.0,0.0,62.0,7.0,494.0
33958,a5520,512.0,0.0,12.0,6.0,494.0
12288,a5610,577.0,0.0,83.0,0.0,494.0
21039,a8830,564.0,0.0,70.0,0.0,494.0
